,Time,T+1,T+2,T+3
5129,2020-12-06 00:00:00,459.950978,460.720636,460.58481400000005
5130,2020-12-06 01:00:00,460.720636,460.58481400000005,459.31714200000005
5131,2020-12-06 02:00:00,460.58481400000005,459.31714200000005,458.23056600000007
5132,2020-12-06 03:00:00,459.31714200000005,458.23056600000007,457.506182
5133,2020-12-06 04:00:00,458.23056600000007,457.506182,458.185292
5134,2020-12-06 05:00:00,457.506182,458.185292,452.16385
5135,2020-12-06 06:00:00,458.185292,452.16385,429.889042
5136,2020-12-06 07:00:00,452.16385,429.889042,412.77547000000004
5137,2020-12-06 08:00:00,429.889042,412.77547000000004,412.86601800000005
5138,2020-12-06 09:00:00,412.77547000000004,412.86601800000005,414.17896400000006
5139,2020-12-06 10:00:00,412.86601800000005,414.17896400000006,410.10430400000007
5140,2020-12-06 11:00:00,414.17896400000006,410.10430400000007,419.02328200000005
5141,2020-12-06 12:00:00,410.10430400000007,419.02328200000005,416.306842
5142,2020-12-06 13:00:00,419.02328200000005,416.306842,429.798494
5143,2020-12-06 14:00:00,416.306842,429.798494,444.42199600000004
5144,2020-12-06 15:00:00,429.798494,444.42199600000004,451.43946600000004
