,Time,OutTemp,OutRH,OutPAR,WindSpeed,WindDir,TimeStep
6387,2020-12-23 03:00:00,14.825,95.91666666666669,1.5738333333333332,2.6773333333333333,137.16666666666666,202012230325.0
6388,2020-12-23 04:00:00,14.751666666666667,96.15,2.3725,1.2465,47.16666666666666,202012230425.0
6389,2020-12-23 05:00:00,14.581666666666665,96.28333333333332,2.7536666666666663,0.9488333333333334,149.66666666666666,202012230525.0
6390,2020-12-23 06:00:00,14.659999999999998,96.48333333333336,5.148,1.4198333333333333,210.5,202012230625.0
6391,2020-12-23 07:00:00,14.803333333333335,97.05,92.52833333333332,2.3105,24.0,202012230725.0
6392,2020-12-23 08:00:00,15.283333333333333,97.0,278.4166666666667,4.110833333333333,291.3333333333333,202012230825.0
6393,2020-12-23 09:00:00,14.456666666666667,95.98333333333332,329.7,7.152666666666668,69.33333333333333,202012230925.0
6394,2020-12-23 10:00:00,17.035,94.21666666666668,302.06666666666666,6.378833333333333,16.0,202012231025.0
6395,2020-12-23 11:00:00,18.146666666666665,94.36666666666667,356.33333333333326,5.905166666666667,71.83333333333333,202012231125.0
6396,2020-12-23 12:00:00,18.90333333333333,94.01666666666668,290.0833333333333,5.324833333333333,125.0,202012231225.0
6397,2020-12-23 13:00:00,19.061666666666667,94.53333333333336,224.1,4.429166666666667,68.33333333333333,202012231325.0
6398,2020-12-23 14:00:00,18.516666666666666,95.45,128.45000000000002,4.978166666666668,121.5,202012231425.0
6399,2020-12-23 15:00:00,15.931666666666667,96.4,106.18166666666669,5.311166666666666,125.83333333333331,202012231525.0
6400,2020-12-23 16:00:00,14.496666666666668,96.81666666666666,53.11333333333332,4.948666666666667,65.66666666666667,202012231625.0
6401,2020-12-23 17:00:00,17.14166666666667,97.16666666666664,8.9825,4.9463333333333335,15.333333333333336,202012231725.0
6402,2020-12-23 18:00:00,17.301666666666666,97.3,6.371166666666666,4.691333333333334,72.83333333333333,202012231825.0
6403,2020-12-23 19:00:00,17.49,97.43333333333334,6.395333333333332,4.824,19.5,202012231925.0
6404,2020-12-23 20:00:00,17.68,97.71666666666664,6.3423333333333325,4.317333333333334,17.0,202012232025.0
6405,2020-12-23 21:00:00,17.861666666666665,97.88333333333333,6.171499999999999,4.747833333333333,69.83333333333333,202012232125.0
6406,2020-12-23 22:00:00,17.868333333333336,98.16666666666669,6.971,4.987166666666667,12.333333333333336,202012232225.0
6407,2020-12-23 23:00:00,17.978333333333328,98.26666666666668,7.889666666666666,4.772666666666666,127.5,202012232325.0
6408,2020-12-24 00:00:00,18.053333333333327,98.36666666666666,7.013000000000001,5.551833333333334,125.33333333333331,202012240025.0
6409,2020-12-24 01:00:00,16.645,98.41666666666669,7.600666666666666,4.941666666666666,131.66666666666666,202012240125.0
6410,2020-12-24 02:00:00,18.165,98.51666666666668,8.517000000000001,4.4065,125.5,202012240225.0
6411,2020-12-24 03:00:00,17.373333333333335,98.56666666666666,8.1295,4.059333333333332,23.0,202012240325.0
6412,2020-12-24 04:00:00,17.926666666666666,98.51666666666668,9.098333333333333,3.9851666666666654,238.5,202012240425.0
6413,2020-12-24 05:00:00,18.06,98.41666666666669,11.04,5.2156666666666665,182.5,202012240525.0
6414,2020-12-24 06:00:00,17.803333333333327,98.21666666666668,12.171666666666667,5.5151666666666666,17.166666666666668,202012240625.0
6415,2020-12-24 07:00:00,18.056666666666665,97.88333333333333,126.64,4.749333333333333,29.0,202012240725.0
6416,2020-12-24 08:00:00,18.756666666666668,96.38333333333333,300.2833333333333,5.137833333333332,72.5,202012240825.0
6417,2020-12-24 09:00:00,20.676666666666666,87.25,898.0833333333335,6.049666666666668,16.333333333333332,202012240925.0
6418,2020-12-24 10:00:00,20.106666666666666,81.95,1084.3333333333333,6.504333333333332,17.333333333333332,202012241025.0
6419,2020-12-24 11:00:00,19.261666666666667,79.59833333333334,1062.5,8.558333333333335,11.333333333333336,202012241125.0
6420,2020-12-24 12:00:00,17.581666666666667,76.83333333333334,821.9666666666667,8.731666666666667,18.0,202012241225.0
6421,2020-12-24 13:00:00,17.833333333333332,72.52333333333333,860.5,8.685,79.83333333333333,202012241325.0
6422,2020-12-24 14:00:00,18.821666666666673,69.94500000000001,1134.1666666666667,8.711666666666668,76.83333333333333,202012241425.0
6423,2020-12-24 15:00:00,17.868333333333336,70.54833333333333,741.9333333333333,8.723333333333333,133.33333333333334,202012241525.0
6424,2020-12-24 16:00:00,16.974999999999998,72.52499999999998,216.83333333333331,8.38,21.33333333333333,202012241625.0
6425,2020-12-24 17:00:00,17.398333333333333,71.97666666666667,24.81683333333333,7.366666666666666,32.0,202012241725.0
6426,2020-12-24 18:00:00,17.246666666666666,72.74999999999999,3.702666666666666,7.589166666666667,27.83333333333333,202012241825.0
6427,2020-12-24 19:00:00,15.856666666666667,72.49499999999998,3.490833333333333,7.708333333333332,24.33333333333333,202012241925.0
6428,2020-12-24 20:00:00,14.17,71.91833333333334,3.8156666666666665,7.180833333333332,33.166666666666664,202012242025.0
6429,2020-12-24 21:00:00,15.591666666666667,71.29333333333334,4.993833333333334,6.556666666666667,25.33333333333333,202012242125.0
6430,2020-12-24 22:00:00,13.329999999999998,72.36666666666666,6.256833333333333,5.776833333333332,28.66666666666667,202012242225.0
6431,2020-12-24 23:00:00,14.081666666666665,73.47333333333333,5.105166666666666,5.935833333333332,76.66666666666667,202012242325.0
6432,2020-12-25 00:00:00,15.375,72.645,5.012833333333334,6.622500000000001,19.83333333333333,202012250025.0
6433,2020-12-25 01:00:00,16.493333333333336,74.18499999999997,5.731000000000001,6.875666666666668,19.83333333333333,202012250125.0
6434,2020-12-25 02:00:00,16.458333333333332,76.67166666666667,5.940833333333333,6.0859999999999985,20.33333333333333,202012250225.0
