,time,Skykight,InShade,NorthUp,Northdown,SouthUp,Southdown,TimeStep
17932,2020/8/3 12:40,10,0,100,100,100,100,2.02008E+11
17933,2020/8/3 12:50,10,0,100,100,100,100,2.02008E+11
17934,2020/8/3 13:00,10,0,100,100,100,100,2.02008E+11
17935,2020/8/3 13:10,10,0,100,100,100,100,2.02008E+11
17936,2020/8/3 13:20,10,0,100,100,100,100,2.02008E+11
17937,2020/8/3 13:30,10,0,100,100,100,100,2.02008E+11
17938,2020/8/3 13:40,10,0,100,100,100,100,2.02008E+11
17939,2020/8/3 13:50,10,0,100,100,100,100,2.02008E+11
17940,2020/8/3 14:00,10,0,100,100,100,100,2.02008E+11
17941,2020/8/3 14:10,10,0,100,100,100,100,2.02008E+11
17942,2020/8/3 14:20,10,0,100,100,100,100,2.02008E+11
17943,2020/8/3 14:30,10,0,100,100,100,100,2.02008E+11
17944,2020/8/3 14:40,10,0,100,100,100,100,2.02008E+11
17945,2020/8/3 14:50,10,0,100,100,100,100,2.02008E+11
17946,2020/8/3 15:00,10,0,100,100,100,100,2.02008E+11
17947,2020/8/3 15:10,10,0,100,100,100,100,2.02008E+11
17948,2020/8/3 15:20,10,0,100,100,100,100,2.02008E+11
17949,2020/8/3 15:30,10,0,100,100,100,100,2.02008E+11
17950,2020/8/3 15:40,10,0,100,100,100,100,2.02008E+11
17951,2020/8/3 15:50,10,0,100,100,100,100,2.02008E+11
17952,2020/8/3 16:00,10,0,100,100,100,100,2.02008E+11
17953,2020/8/3 16:10,10,0,100,100,100,100,2.02008E+11
17954,2020/8/3 16:20,10,0,100,100,100,100,2.02008E+11
17955,2020/8/3 16:30,10,0,100,100,100,100,2.02008E+11
17956,2020/8/3 16:40,10,0,100,100,100,100,2.02008E+11
17957,2020/8/3 16:50,10,0,100,100,100,100,2.02008E+11
17958,2020/8/3 17:00,10,0,100,100,100,100,2.02008E+11
17959,2020/8/3 17:10,10,0,100,100,100,100,2.02008E+11
17960,2020/8/3 17:20,10,0,100,100,100,100,2.02008E+11
17961,2020/8/3 17:30,10,0,100,100,100,100,2.02008E+11
17962,2020/8/3 17:40,10,0,100,100,100,100,2.02008E+11
17963,2020/8/3 17:50,10,0,100,100,100,100,2.02008E+11
17964,2020/8/3 18:00,10,0,100,100,100,100,2.02008E+11
17965,2020/8/3 18:10,10,0,100,100,100,100,2.02008E+11
17966,2020/8/3 18:20,10,0,100,100,100,100,2.02008E+11
17967,2020/8/3 18:30,10,0,100,100,100,100,2.02008E+11
17968,2020/8/3 18:40,10,0,100,100,100,100,2.02008E+11
17969,2020/8/3 18:50,10,0,100,100,100,100,2.02008E+11
17970,2020/8/3 19:00,10,0,100,100,100,100,2.02008E+11
17971,2020/8/3 19:10,10,0,100,100,100,100,2.02008E+11
17972,2020/8/3 19:20,10,0,100,100,100,100,2.02008E+11
17973,2020/8/3 19:30,10,0,100,100,100,100,2.02008E+11
17974,2020/8/3 19:40,10,0,100,100,100,100,2.02008E+11
17975,2020/8/3 19:50,10,0,100,100,100,100,2.02008E+11
17976,2020/8/3 20:00,10,0,100,100,100,100,2.02008E+11
17977,2020/8/3 20:10,10,0,100,100,100,100,2.02008E+11
17978,2020/8/3 20:20,10,0,100,100,100,100,2.02008E+11
17979,2020/8/3 20:30,10,0,100,100,100,100,2.02008E+11
17980,2020/8/3 20:40,10,0,100,100,100,100,2.02008E+11
17981,2020/8/3 20:50,10,0,100,100,100,100,2.02008E+11
17982,2020/8/3 21:00,10,0,100,100,100,100,2.02008E+11
17983,2020/8/3 21:10,10,0,100,100,100,100,2.02008E+11
17984,2020/8/3 21:20,10,0,100,100,100,100,2.02008E+11
17985,2020/8/3 21:30,10,0,100,100,100,100,2.02008E+11
17986,2020/8/3 21:40,10,0,100,100,100,100,2.02008E+11
17987,2020/8/3 21:50,10,0,100,100,100,100,2.02008E+11
17988,2020/8/3 22:00,10,0,100,100,100,100,2.02008E+11
17989,2020/8/3 22:10,10,0,100,100,100,100,2.02008E+11
17990,2020/8/3 22:20,10,0,100,100,100,100,2.02008E+11
17991,2020/8/3 22:30,10,0,100,100,100,100,2.02008E+11
17992,2020/8/3 22:40,10,0,100,100,100,100,2.02008E+11
17993,2020/8/3 22:50,10,0,100,100,100,100,2.02008E+11
17994,2020/8/3 23:00,10,0,100,100,100,100,2.02008E+11
17995,2020/8/3 23:10,10,0,100,100,100,100,2.02008E+11
17996,2020/8/3 23:20,10,0,100,100,100,100,2.02008E+11
17997,2020/8/3 23:30,10,0,100,100,100,100,2.02008E+11
17998,2020/8/3 23:40,10,0,100,100,100,100,2.02008E+11
17999,2020/8/3 23:50,10,0,100,100,100,100,2.02008E+11
18000,2020/8/4 00:00,10,0,100,100,100,100,2.02008E+11
18001,2020/8/4 00:10,10,0,100,100,100,100,2.02008E+11
18002,2020/8/4 00:20,10,0,100,100,100,100,2.02008E+11
18003,2020/8/4 00:30,10,0,100,100,100,100,2.02008E+11
18004,2020/8/4 00:40,10,0,100,100,100,100,2.02008E+11
18005,2020/8/4 00:50,10,0,100,100,100,100,2.02008E+11
18006,2020/8/4 01:00,10,0,100,100,100,100,2.02008E+11
18007,2020/8/4 01:10,10,0,100,100,100,100,2.02008E+11
18008,2020/8/4 01:20,10,0,100,100,100,100,2.02008E+11
18009,2020/8/4 01:30,10,0,100,100,100,100,2.02008E+11
18010,2020/8/4 01:40,10,0,100,100,100,100,2.02008E+11
18011,2020/8/4 01:50,10,0,100,100,100,100,2.02008E+11
18012,2020/8/4 02:00,10,0,100,100,100,100,2.02008E+11
18013,2020/8/4 02:10,10,0,100,100,100,100,2.02008E+11
18014,2020/8/4 02:20,10,0,100,100,100,100,2.02008E+11
18015,2020/8/4 02:30,10,0,100,100,100,100,2.02008E+11
18016,2020/8/4 02:40,10,0,100,100,100,100,2.02008E+11
18017,2020/8/4 02:50,10,0,100,100,100,100,2.02008E+11
18018,2020/8/4 03:00,10,0,100,100,100,100,2.02008E+11
18019,2020/8/4 03:10,10,0,100,100,100,100,2.02008E+11
18020,2020/8/4 03:20,10,0,100,100,100,100,2.02008E+11
18021,2020/8/4 03:30,10,0,100,100,100,100,2.02008E+11
18022,2020/8/4 03:40,10,0,100,100,100,100,2.02008E+11
18023,2020/8/4 03:50,10,0,100,100,100,100,2.02008E+11
18024,2020/8/4 04:00,10,0,100,100,100,100,2.02008E+11
18025,2020/8/4 04:10,10,0,100,100,100,100,2.02008E+11
18026,2020/8/4 04:20,10,0,100,100,100,100,2.02008E+11
18027,2020/8/4 04:30,10,0,100,100,100,100,2.02008E+11
18028,2020/8/4 04:40,10,0,100,100,100,100,2.02008E+11
18029,2020/8/4 04:50,10,0,100,100,100,100,2.02008E+11
18030,2020/8/4 05:00,10,0,100,100,100,100,2.02008E+11
18031,2020/8/4 05:10,10,0,100,100,100,100,2.02008E+11
18032,2020/8/4 05:20,10,0,100,100,100,100,2.02008E+11
18033,2020/8/4 05:30,10,0,100,100,100,100,2.02008E+11
18034,2020/8/4 05:40,10,0,100,100,100,100,2.02008E+11
18035,2020/8/4 05:50,10,0,100,100,100,100,2.02008E+11
18036,2020/8/4 06:00,10,0,100,100,100,100,2.02008E+11
18037,2020/8/4 06:10,10,0,100,100,100,100,2.02008E+11
18038,2020/8/4 06:20,10,0,100,100,100,100,2.02008E+11
18039,2020/8/4 06:30,10,0,100,100,100,100,2.02008E+11
18040,2020/8/4 06:40,10,0,100,100,100,100,2.02008E+11
18041,2020/8/4 06:50,10,0,100,100,100,100,2.02008E+11
18042,2020/8/4 07:00,10,0,100,100,100,100,2.02008E+11
18043,2020/8/4 07:10,10,0,100,100,100,100,2.02008E+11
18044,2020/8/4 07:20,10,0,100,100,100,100,2.02008E+11
18045,2020/8/4 07:30,10,0,100,100,100,100,2.02008E+11
18046,2020/8/4 07:40,10,0,100,100,100,100,2.02008E+11
18047,2020/8/4 07:50,10,0,100,100,100,100,2.02008E+11
18048,2020/8/4 08:00,10,0,100,100,100,100,2.02008E+11
18049,2020/8/4 08:10,10,0,100,100,100,100,2.02008E+11
18050,2020/8/4 08:20,10,0,100,100,100,100,2.02008E+11
18051,2020/8/4 08:30,10,0,100,100,100,100,2.02008E+11
18052,2020/8/4 08:40,10,0,100,100,100,100,2.02008E+11
18053,2020/8/4 08:50,10,0,100,100,100,100,2.02008E+11
18054,2020/8/4 09:00,10,0,100,100,100,100,2.02008E+11
18055,2020/8/4 09:10,10,0,100,100,100,100,2.02008E+11
18056,2020/8/4 09:20,10,0,100,100,100,100,2.02008E+11
18057,2020/8/4 09:30,10,0,100,100,100,100,2.02008E+11
18058,2020/8/4 09:40,10,0,100,100,100,100,2.02008E+11
18059,2020/8/4 09:50,10,0,100,100,100,100,2.02008E+11
18060,2020/8/4 10:00,10,0,100,100,100,100,2.02008E+11
18061,2020/8/4 10:10,10,0,100,100,100,100,2.02008E+11
18062,2020/8/4 10:20,10,0,100,100,100,100,2.02008E+11
18063,2020/8/4 10:30,10,0,100,100,100,100,2.02008E+11
18064,2020/8/4 10:40,10,0,100,100,100,100,2.02008E+11
18065,2020/8/4 10:50,10,0,100,100,100,100,2.02008E+11
18066,2020/8/4 11:00,10,0,100,100,100,100,2.02008E+11
18067,2020/8/4 11:10,10,0,100,100,100,100,2.02008E+11
18068,2020/8/4 11:20,10,0,100,100,100,100,2.02008E+11
18069,2020/8/4 11:30,10,0,100,100,100,100,2.02008E+11
18070,2020/8/4 11:40,10,0,100,100,100,100,2.02008E+11
18071,2020/8/4 11:50,10,0,100,100,100,100,2.02008E+11
18072,2020/8/4 12:00,10,0,100,100,100,100,2.02008E+11
18073,2020/8/4 12:10,10,0,100,100,100,100,2.02008E+11
18074,2020/8/4 12:20,10,0,100,100,100,100,2.02008E+11
18075,2020/8/4 12:30,10,0,100,100,100,100,2.02008E+11
18076,2020/8/4 12:40,10,0,100,100,100,100,2.02008E+11
18077,2020/8/4 12:50,10,0,100,100,100,100,2.02008E+11
18078,2020/8/4 13:00,10,0,100,100,100,100,2.02008E+11
18079,2020/8/4 13:10,10,0,100,100,100,100,2.02008E+11
18080,2020/8/4 13:20,10,0,100,100,100,100,2.02008E+11
18081,2020/8/4 13:30,10,0,100,100,100,100,2.02008E+11
18082,2020/8/4 13:40,10,0,100,100,100,100,2.02008E+11
18083,2020/8/4 13:50,10,0,100,100,100,100,2.02008E+11
18084,2020/8/4 14:00,10,0,100,100,100,100,2.02008E+11
18085,2020/8/4 14:10,10,0,100,100,100,100,2.02008E+11
18086,2020/8/4 14:20,10,0,100,100,100,100,2.02008E+11
18087,2020/8/4 14:30,10,0,100,100,100,100,2.02008E+11
18088,2020/8/4 14:40,10,0,100,100,100,100,2.02008E+11
18089,2020/8/4 14:50,10,0,100,100,100,100,2.02008E+11
18090,2020/8/4 15:00,10,0,100,100,100,100,2.02008E+11
18091,2020/8/4 15:10,10,0,100,100,100,100,2.02008E+11
18092,2020/8/4 15:20,10,0,100,100,100,100,2.02008E+11
18093,2020/8/4 15:30,10,0,100,100,100,100,2.02008E+11
18094,2020/8/4 15:40,10,0,100,100,100,100,2.02008E+11
18095,2020/8/4 15:50,10,0,100,100,100,100,2.02008E+11
18096,2020/8/4 16:00,55,0,100,100,100,100,2.02008E+11
18097,2020/8/4 16:10,55,0,100,100,100,100,2.02008E+11
18098,2020/8/4 16:20,55,0,100,100,100,100,2.02008E+11
18099,2020/8/4 16:30,28,0,100,100,100,100,2.02008E+11
18100,2020/8/4 16:40,10,0,100,100,100,100,2.02008E+11
18101,2020/8/4 16:50,10,0,100,100,100,100,2.02008E+11
18102,2020/8/4 17:00,10,0,100,100,100,100,2.02008E+11
18103,2020/8/4 17:10,10,0,100,100,100,100,2.02008E+11
18104,2020/8/4 17:20,10,0,100,100,100,100,2.02008E+11
18105,2020/8/4 17:30,10,0,100,100,100,100,2.02008E+11
18106,2020/8/4 17:40,10,0,100,100,100,100,2.02008E+11
18107,2020/8/4 17:50,10,0,100,100,100,100,2.02008E+11
18108,2020/8/4 18:00,10,0,100,100,100,100,2.02008E+11
18109,2020/8/4 18:10,10,0,100,100,100,100,2.02008E+11
18110,2020/8/4 18:20,10,0,100,100,100,100,2.02008E+11
18111,2020/8/4 18:30,10,0,100,100,100,100,2.02008E+11
18112,2020/8/4 18:40,10,0,100,100,100,100,2.02008E+11
18113,2020/8/4 18:50,10,0,100,100,100,100,2.02008E+11
18114,2020/8/4 19:00,10,0,100,100,100,100,2.02008E+11
18115,2020/8/4 19:10,10,0,100,100,100,100,2.02008E+11
18116,2020/8/4 19:20,10,0,100,100,100,100,2.02008E+11
18117,2020/8/4 19:30,10,0,100,100,100,100,2.02008E+11
18118,2020/8/4 19:40,10,0,100,100,100,100,2.02008E+11
18119,2020/8/4 19:50,10,0,100,100,100,100,2.02008E+11
18120,2020/8/4 20:00,10,0,100,100,100,100,2.02008E+11
18121,2020/8/4 20:10,10,0,100,100,100,100,2.02008E+11
18122,2020/8/4 20:20,10,0,100,100,100,100,2.02008E+11
18123,2020/8/4 20:30,10,0,100,100,100,100,2.02008E+11
18124,2020/8/4 20:40,10,0,100,100,100,100,2.02008E+11
18125,2020/8/4 20:50,10,0,100,100,100,100,2.02008E+11
18126,2020/8/4 21:00,10,0,100,100,100,100,2.02008E+11
18127,2020/8/4 21:10,10,0,100,100,100,100,2.02008E+11
18128,2020/8/4 21:20,10,0,100,100,100,100,2.02008E+11
18129,2020/8/4 21:30,10,0,100,100,100,100,2.02008E+11
18130,2020/8/4 21:40,10,0,100,100,100,100,2.02008E+11
18131,2020/8/4 21:50,10,0,100,100,100,100,2.02008E+11
18132,2020/8/4 22:00,10,0,100,100,100,100,2.02008E+11
18133,2020/8/4 22:10,10,0,100,100,100,100,2.02008E+11
18134,2020/8/4 22:20,10,0,100,100,100,100,2.02008E+11
18135,2020/8/4 22:30,10,0,100,100,100,100,2.02008E+11
18136,2020/8/4 22:40,10,0,100,100,100,100,2.02008E+11
18137,2020/8/4 22:50,10,0,100,100,100,100,2.02008E+11
18138,2020/8/4 23:00,10,0,100,100,100,100,2.02008E+11
18139,2020/8/4 23:10,10,0,100,100,100,100,2.02008E+11
18140,2020/8/4 23:20,10,0,100,100,100,100,2.02008E+11
18141,2020/8/4 23:30,10,0,100,100,100,100,2.02008E+11
18142,2020/8/4 23:40,10,0,100,100,100,100,2.02008E+11
18143,2020/8/4 23:50,10,0,100,100,100,100,2.02008E+11
18144,2020/8/5 00:00,10,0,100,100,100,100,2.02008E+11
18145,2020/8/5 00:10,10,0,100,100,100,100,2.02008E+11
18146,2020/8/5 00:20,10,0,100,100,100,100,2.02008E+11
18147,2020/8/5 00:30,10,0,100,100,100,100,2.02008E+11
18148,2020/8/5 00:40,10,0,100,100,100,100,2.02008E+11
18149,2020/8/5 00:50,10,0,100,100,100,100,2.02008E+11
18150,2020/8/5 01:00,10,0,100,100,100,100,2.02008E+11
18151,2020/8/5 01:10,10,0,100,100,100,100,2.02008E+11
18152,2020/8/5 01:20,10,0,100,100,100,100,2.02008E+11
18153,2020/8/5 01:30,10,0,100,100,100,100,2.02008E+11
18154,2020/8/5 01:40,10,0,100,100,100,100,2.02008E+11
18155,2020/8/5 01:50,10,0,100,100,100,100,2.02008E+11
18156,2020/8/5 02:00,10,0,100,100,100,100,2.02008E+11
18157,2020/8/5 02:10,10,0,100,100,100,100,2.02008E+11
18158,2020/8/5 02:20,10,0,100,100,100,100,2.02008E+11
18159,2020/8/5 02:30,10,0,100,100,100,100,2.02008E+11
18160,2020/8/5 02:40,10,0,100,100,100,100,2.02008E+11
18161,2020/8/5 02:50,10,0,100,100,100,100,2.02008E+11
18162,2020/8/5 03:00,10,0,100,100,100,100,2.02008E+11
18163,2020/8/5 03:10,10,0,100,100,100,100,2.02008E+11
18164,2020/8/5 03:20,10,0,100,100,100,100,2.02008E+11
18165,2020/8/5 03:30,10,0,100,100,100,100,2.02008E+11
18166,2020/8/5 03:40,10,0,100,100,100,100,2.02008E+11
18167,2020/8/5 03:50,10,0,100,100,100,100,2.02008E+11
18168,2020/8/5 04:00,10,0,100,100,100,100,2.02008E+11
18169,2020/8/5 04:10,10,0,100,100,100,100,2.02008E+11
18170,2020/8/5 04:20,10,0,100,100,100,100,2.02008E+11
18171,2020/8/5 04:30,10,0,100,100,100,100,2.02008E+11
18172,2020/8/5 04:40,10,0,100,100,100,100,2.02008E+11
18173,2020/8/5 04:50,10,0,100,100,100,100,2.02008E+11
18174,2020/8/5 05:00,10,0,100,100,100,100,2.02008E+11
18175,2020/8/5 05:10,10,0,100,100,100,100,2.02008E+11
18176,2020/8/5 05:20,10,0,100,100,100,100,2.02008E+11
18177,2020/8/5 05:30,10,0,100,100,100,100,2.02008E+11
18178,2020/8/5 05:40,10,0,100,100,100,100,2.02008E+11
18179,2020/8/5 05:50,10,0,100,100,100,100,2.02008E+11
18180,2020/8/5 06:00,10,0,100,100,100,100,2.02008E+11
18181,2020/8/5 06:10,10,0,100,100,100,100,2.02008E+11
18182,2020/8/5 06:20,10,0,100,100,100,100,2.02008E+11
18183,2020/8/5 06:30,10,0,100,100,100,100,2.02008E+11
18184,2020/8/5 06:40,10,0,100,100,100,100,2.02008E+11
18185,2020/8/5 06:50,10,0,100,100,100,100,2.02008E+11
18186,2020/8/5 07:00,10,0,100,100,100,100,2.02008E+11
18187,2020/8/5 07:10,10,0,100,100,100,100,2.02008E+11
18188,2020/8/5 07:20,10,0,100,100,100,100,2.02008E+11
18189,2020/8/5 07:30,10,0,100,100,100,100,2.02008E+11
18190,2020/8/5 07:40,10,0,100,100,100,100,2.02008E+11
18191,2020/8/5 07:50,10,0,100,100,100,100,2.02008E+11
18192,2020/8/5 08:00,10,0,100,100,100,100,2.02008E+11
18193,2020/8/5 08:10,10,0,100,100,100,100,2.02008E+11
18194,2020/8/5 08:20,10,0,100,100,100,100,2.02008E+11
18195,2020/8/5 08:30,10,0,100,100,100,100,2.02008E+11
18196,2020/8/5 08:40,10,0,100,100,100,100,2.02008E+11
18197,2020/8/5 08:50,10,0,100,100,100,100,2.02008E+11
18198,2020/8/5 09:00,28,0,100,100,100,100,2.02008E+11
18199,2020/8/5 09:10,51,0,100,100,100,100,2.02008E+11
18200,2020/8/5 09:20,56,0,100,100,100,100,2.02008E+11
18201,2020/8/5 09:30,66,0,100,100,100,100,2.02008E+11
18202,2020/8/5 09:40,57,0,100,100,100,100,2.02008E+11
18203,2020/8/5 09:50,61,0,100,100,100,100,2.02008E+11
18204,2020/8/5 10:00,61,0,100,100,100,100,2.02008E+11
18205,2020/8/5 10:10,52,0,100,100,100,100,2.02008E+11
18206,2020/8/5 10:20,61,0,100,100,100,100,2.02008E+11
18207,2020/8/5 10:30,56,0,100,100,100,100,2.02008E+11
18208,2020/8/5 10:40,61,0,100,100,100,100,2.02008E+11
18209,2020/8/5 10:50,51,0,100,100,100,100,2.02008E+11
18210,2020/8/5 11:00,45,1,100,100,100,100,2.02008E+11
18211,2020/8/5 11:10,45,1,100,100,100,100,2.02008E+11
18212,2020/8/5 11:20,50,1,100,100,100,100,2.02008E+11
18213,2020/8/5 11:30,45,1,100,100,100,100,2.02008E+11
18214,2020/8/5 11:40,50,1,100,100,100,100,2.02008E+11
18215,2020/8/5 11:50,50,1,100,100,100,100,2.02008E+11
18216,2020/8/5 12:00,50,1,100,100,100,100,2.02008E+11
18217,2020/8/5 12:10,45,1,100,100,100,100,2.02008E+11
18218,2020/8/5 12:20,50,1,100,100,100,100,2.02008E+11
18219,2020/8/5 12:30,45,1,100,100,100,100,2.02008E+11
18220,2020/8/5 12:40,50,1,100,100,100,100,2.02008E+11
18221,2020/8/5 12:50,50,1,100,100,100,100,2.02008E+11
18222,2020/8/5 13:00,45,1,100,100,100,100,2.02008E+11
18223,2020/8/5 13:10,45,1,100,100,100,100,2.02008E+11
18224,2020/8/5 13:20,50,1,100,100,100,100,2.02008E+11
18225,2020/8/5 13:30,45,1,100,100,100,100,2.02008E+11
18226,2020/8/5 13:40,50,1,100,100,100,100,2.02008E+11
18227,2020/8/5 13:50,50,1,100,100,100,100,2.02008E+11
18228,2020/8/5 14:00,55,1,100,100,100,100,2.02008E+11
18229,2020/8/5 14:10,50,1,100,100,100,100,2.02008E+11
18230,2020/8/5 14:20,50,1,100,100,100,100,2.02008E+11
18231,2020/8/5 14:30,45,1,100,100,100,100,2.02008E+11
18232,2020/8/5 14:40,50,1,100,100,100,100,2.02008E+11
18233,2020/8/5 14:50,50,1,100,100,100,100,2.02008E+11
18234,2020/8/5 15:00,61,0,100,100,100,100,2.02008E+11
18235,2020/8/5 15:10,61,0,100,100,100,100,2.02008E+11
18236,2020/8/5 15:20,61,0,100,100,100,100,2.02008E+11
18237,2020/8/5 15:30,61,0,100,100,100,100,2.02008E+11
18238,2020/8/5 15:40,56,0,100,100,100,100,2.02008E+11
18239,2020/8/5 15:50,65,0,100,100,100,100,2.02008E+11
18240,2020/8/5 16:00,56,0,100,100,100,100,2.02008E+11
18241,2020/8/5 16:10,56,0,100,100,100,100,2.02008E+11
18242,2020/8/5 16:20,51,0,100,100,100,100,2.02008E+11
18243,2020/8/5 16:30,51,0,100,100,100,100,2.02008E+11
18244,2020/8/5 16:40,51,0,100,100,100,100,2.02008E+11
18245,2020/8/5 16:50,60,0,100,100,100,100,2.02008E+11
18246,2020/8/5 17:00,60,0,100,100,100,100,2.02008E+11
18247,2020/8/5 17:10,51,0,100,100,100,100,2.02008E+11
18248,2020/8/5 17:20,60,0,100,100,100,100,2.02008E+11
18249,2020/8/5 17:30,60,0,100,100,100,100,2.02008E+11
18250,2020/8/5 17:40,60,0,100,100,100,100,2.02008E+11
18251,2020/8/5 17:50,60,0,100,100,100,100,2.02008E+11
18252,2020/8/5 18:00,60,0,100,100,100,100,2.02008E+11
18253,2020/8/5 18:10,60,0,100,100,100,100,2.02008E+11
18254,2020/8/5 18:20,60,0,100,100,100,100,2.02008E+11
18255,2020/8/5 18:30,60,0,100,100,100,100,2.02008E+11
18256,2020/8/5 18:40,55,0,100,100,100,100,2.02008E+11
18257,2020/8/5 18:50,55,0,100,100,100,100,2.02008E+11
18258,2020/8/5 19:00,55,0,100,100,100,100,2.02008E+11
18259,2020/8/5 19:10,55,0,100,100,100,100,2.02008E+11
18260,2020/8/5 19:20,55,0,100,100,100,100,2.02008E+11
18261,2020/8/5 19:30,55,0,100,100,100,100,2.02008E+11
18262,2020/8/5 19:40,55,0,100,100,100,100,2.02008E+11
18263,2020/8/5 19:50,55,0,100,100,100,100,2.02008E+11
18264,2020/8/5 20:00,55,0,100,100,100,100,2.02008E+11
18265,2020/8/5 20:10,55,0,100,100,100,100,2.02008E+11
18266,2020/8/5 20:20,55,0,100,100,100,100,2.02008E+11
18267,2020/8/5 20:30,55,0,100,100,100,100,2.02008E+11
18268,2020/8/5 20:40,55,0,100,100,100,100,2.02008E+11
18269,2020/8/5 20:50,55,0,100,100,100,100,2.02008E+11
18270,2020/8/5 21:00,55,0,100,100,100,100,2.02008E+11
18271,2020/8/5 21:10,55,0,100,100,100,100,2.02008E+11
18272,2020/8/5 21:20,46,0,100,100,100,100,2.02008E+11
18273,2020/8/5 21:30,55,0,100,100,100,100,2.02008E+11
18274,2020/8/5 21:40,19,0,100,100,100,100,2.02008E+11
18275,2020/8/5 21:50,10,0,100,100,100,100,2.02008E+11
18276,2020/8/5 22:00,10,0,100,100,100,100,2.02008E+11
18277,2020/8/5 22:10,10,0,100,100,100,100,2.02008E+11
18278,2020/8/5 22:20,10,0,100,100,100,100,2.02008E+11
18279,2020/8/5 22:30,10,0,100,100,100,100,2.02008E+11
18280,2020/8/5 22:40,10,0,100,100,100,100,2.02008E+11
18281,2020/8/5 22:50,10,0,100,100,100,100,2.02008E+11
18282,2020/8/5 23:00,10,0,100,100,100,100,2.02008E+11
18283,2020/8/5 23:10,10,0,100,100,100,100,2.02008E+11
18284,2020/8/5 23:20,10,0,100,100,100,100,2.02008E+11
18285,2020/8/5 23:30,10,0,100,100,100,100,2.02008E+11
18286,2020/8/5 23:40,10,0,100,100,100,100,2.02008E+11
18287,2020/8/5 23:50,10,0,100,100,100,100,2.02008E+11
18288,2020/8/6 00:00,10,0,100,100,100,100,2.02008E+11
18289,2020/8/6 00:10,10,0,100,100,100,100,2.02008E+11
18290,2020/8/6 00:20,10,0,100,100,100,100,2.02008E+11
18291,2020/8/6 00:30,10,0,100,100,100,100,2.02008E+11
18292,2020/8/6 00:40,10,0,100,100,100,100,2.02008E+11
18293,2020/8/6 00:50,10,0,100,100,100,100,2.02008E+11
18294,2020/8/6 01:00,10,0,100,100,100,100,2.02008E+11
18295,2020/8/6 01:10,10,0,100,100,100,100,2.02008E+11
18296,2020/8/6 01:20,10,0,100,100,100,100,2.02008E+11
18297,2020/8/6 01:30,10,0,100,100,100,100,2.02008E+11
18298,2020/8/6 01:40,10,0,100,100,100,100,2.02008E+11
18299,2020/8/6 01:50,10,0,100,100,100,100,2.02008E+11
18300,2020/8/6 02:00,10,0,100,100,100,100,2.02008E+11
18301,2020/8/6 02:10,10,0,100,100,100,100,2.02008E+11
18302,2020/8/6 02:20,10,0,100,100,100,100,2.02008E+11
18303,2020/8/6 02:30,10,0,100,100,100,100,2.02008E+11
18304,2020/8/6 02:40,10,0,100,100,100,100,2.02008E+11
18305,2020/8/6 02:50,10,0,100,100,100,100,2.02008E+11
18306,2020/8/6 03:00,10,0,100,100,100,100,2.02008E+11
18307,2020/8/6 03:10,10,0,100,100,100,100,2.02008E+11
18308,2020/8/6 03:20,10,0,100,100,100,100,2.02008E+11
18309,2020/8/6 03:30,10,0,100,100,100,100,2.02008E+11
18310,2020/8/6 03:40,10,0,100,100,100,100,2.02008E+11
18311,2020/8/6 03:50,10,0,100,100,100,100,2.02008E+11
18312,2020/8/6 04:00,10,0,100,100,100,100,2.02008E+11
18313,2020/8/6 04:10,10,0,100,100,100,100,2.02008E+11
18314,2020/8/6 04:20,10,0,100,100,100,100,2.02008E+11
18315,2020/8/6 04:30,10,0,100,100,100,100,2.02008E+11
18316,2020/8/6 04:40,10,0,100,100,100,100,2.02008E+11
18317,2020/8/6 04:50,10,0,100,100,100,100,2.02008E+11
18318,2020/8/6 05:00,10,0,100,100,100,100,2.02008E+11
18319,2020/8/6 05:10,10,0,100,100,100,100,2.02008E+11
18320,2020/8/6 05:20,10,0,100,100,100,100,2.02008E+11
18321,2020/8/6 05:30,10,0,100,100,100,100,2.02008E+11
18322,2020/8/6 05:40,10,0,100,100,100,100,2.02008E+11
18323,2020/8/6 05:50,10,0,100,100,100,100,2.02008E+11
18324,2020/8/6 06:00,10,0,100,100,100,100,2.02008E+11
18325,2020/8/6 06:10,10,0,100,100,100,100,2.02008E+11
18326,2020/8/6 06:20,10,0,100,100,100,100,2.02008E+11
18327,2020/8/6 06:30,10,0,100,100,100,100,2.02008E+11
18328,2020/8/6 06:40,10,0,100,100,100,100,2.02008E+11
18329,2020/8/6 06:50,10,0,100,100,100,100,2.02008E+11
18330,2020/8/6 07:00,46,0,100,100,100,100,2.02008E+11
18331,2020/8/6 07:10,55,0,100,100,100,100,2.02008E+11
18332,2020/8/6 07:20,55,0,100,100,100,100,2.02008E+11
18333,2020/8/6 07:30,55,0,100,100,100,100,2.02008E+11
18334,2020/8/6 07:40,60,0,100,100,100,100,2.02008E+11
18335,2020/8/6 07:50,60,0,100,100,100,100,2.02008E+11
18336,2020/8/6 08:00,60,0,100,100,100,100,2.02008E+11
18337,2020/8/6 08:10,65,0,100,100,100,100,2.02008E+11
18338,2020/8/6 08:20,65,0,100,100,100,100,2.02008E+11
18339,2020/8/6 08:30,65,0,100,100,100,100,2.02008E+11
18340,2020/8/6 08:40,65,0,100,100,100,100,2.02008E+11
18341,2020/8/6 08:50,65,0,100,100,100,100,2.02008E+11
