,Report_time,GHID,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh
2235,2020071306,shgb,294.77,237.66,301.45,1.3,1008.1,294.4,1007.75,66.55,295.31,444.49,303.95,1.82,1008.52,296.61,1008.18,59.4,295.41,633.54,305.65,2.27,1008.15,298.03,1007.8,54.17,295.49,787.76,306.53,2.51,1007.93,299.58,1007.58,51.76,295.58,894.98,306.91,2.61,1007.54,301.41,1007.2,50.94,295.15,945.29,306.87,2.67,1007.33,302.41,1007.0,49.71
2236,2020071307,shgb,295.74,443.64,304.14,1.8,1008.66,295.15,1008.31,60.31,295.38,633.9,305.8,2.32,1007.71,298.75,1007.36,53.61,295.36,788.1,306.59,2.55,1007.88,300.17,1007.53,51.15,295.9,894.4,306.55,2.44,1007.54,300.38,1007.22,53.07,295.81,943.96,306.79,2.53,1006.96,301.7,1006.62,52.03,295.08,933.99,306.95,2.7,1006.77,302.82,1006.43,49.34
2237,2020071308,shgb,295.04,633.54,305.63,2.32,1008.96,294.47,1008.63,52.98,295.5,788.26,306.7,2.56,1007.47,298.56,1007.12,51.31,295.49,894.22,307.11,2.68,1007.78,299.37,1007.45,50.05,295.85,945.95,306.77,2.52,1006.68,301.63,1006.34,52.19,295.72,933.9,306.89,2.58,1006.37,302.06,1006.03,51.45,294.77,864.97,306.8,2.7,1005.98,304.24,1005.64,48.76
2238,2020071309,shgb,295.31,788.59,306.4,2.5,1008.73,297.51,1008.42,51.57,295.61,895.24,306.86,2.59,1006.88,300.29,1006.56,51.17,295.27,945.46,307.12,2.72,1007.26,301.82,1006.93,49.4,295.69,935.76,306.83,2.56,1006.5,303.56,1006.16,51.53,295.46,864.43,306.72,2.57,1006.34,304.02,1005.96,51.14,294.96,739.36,306.38,2.55,1005.83,304.64,1005.46,50.53
2239,2020071310,shgb,295.49,895.59,306.79,2.58,1008.55,299.13,1008.24,50.99,295.55,945.79,306.91,2.61,1006.23,301.41,1005.94,50.83,295.32,935.75,306.88,2.64,1006.75,303.19,1006.43,50.24,295.19,865.49,306.73,2.62,1006.31,304.35,1005.99,50.26,295.11,740.32,306.42,2.54,1006.26,305.43,1005.89,50.92,295.18,569.42,305.8,2.35,1006.12,304.05,1005.77,52.95
2240,2020071311,shgb,295.61,945.91,306.92,2.6,1008.13,301.09,1007.83,51.0,295.56,936.03,306.71,2.55,1005.69,302.78,1005.43,51.49,295.25,865.91,306.58,2.56,1006.66,304.32,1006.36,50.91,295.13,739.86,306.26,2.49,1006.0,303.86,1005.66,51.47,294.98,570.29,305.89,2.4,1006.04,304.84,1005.71,52.07,295.27,369.42,304.99,2.11,1006.25,301.59,1005.91,55.81
2241,2020071312,shgb,295.41,934.78,306.98,2.65,1007.81,299.7,1007.52,50.22,295.31,864.47,306.65,2.57,1005.76,302.22,1005.47,50.86,295.2,739.09,306.28,2.48,1006.44,301.75,1006.12,51.61,295.16,568.11,305.72,2.33,1006.08,300.43,1005.78,53.18,295.01,369.19,305.07,2.17,1006.34,302.62,1005.98,54.69,295.67,160.73,303.77,1.72,1006.4,295.36,1006.04,61.41
2242,2020071313,shgb,295.07,863.64,306.77,2.65,1007.58,299.77,1007.27,49.78,295.19,738.45,306.26,2.48,1005.74,301.89,1005.45,51.65,295.13,568.27,305.78,2.35,1006.39,298.5,1006.08,52.93,295.46,368.37,304.85,2.04,1006.26,298.02,1005.94,56.96,295.71,160.58,303.62,1.67,1006.35,297.22,1005.97,62.1,296.52,0.0,301.46,1.01,1006.58,292.53,1006.23,74.16
2243,2020071314,shgb,295.19,738.45,306.26,2.48,1005.74,301.89,1005.45,51.65,295.13,568.27,305.78,2.35,1006.39,298.5,1006.08,52.93,295.46,368.37,304.85,2.04,1006.26,298.02,1005.94,56.96,295.71,160.58,303.62,1.67,1006.35,297.22,1005.97,62.1,296.52,0.0,301.46,1.01,1006.58,292.53,1006.23,74.16,297.02,0.0,300.04,0.6,1006.67,289.89,1006.32,83.23
2244,2020071315,shgb,294.7,567.64,305.8,2.42,1007.01,299.7,1006.66,51.42,295.44,368.39,304.71,2.0,1005.62,300.66,1005.28,57.35,296.32,160.66,303.33,1.49,1006.59,299.23,1006.22,65.59,297.51,0.0,301.14,0.75,1006.23,296.04,1005.89,80.29,297.75,0.0,299.77,0.41,1007.15,295.76,1006.79,88.46,297.65,0.0,299.08,0.28,1007.54,291.01,1007.18,91.71
2245,2020071316,shgb,295.26,367.94,304.64,2.01,1006.57,298.74,1006.24,56.9,296.3,160.36,303.18,1.46,1006.16,297.58,1005.79,66.09,297.35,0.0,301.02,0.76,1006.8,295.98,1006.44,80.09,297.65,0.0,299.64,0.4,1006.94,293.73,1006.62,88.61,297.76,0.0,298.96,0.24,1007.52,293.81,1007.11,92.95,297.59,0.0,298.44,0.16,1007.82,291.11,1007.46,94.98
2246,2020071317,shgb,296.12,160.48,302.94,1.43,1006.1,297.35,1005.73,66.27,296.95,0.0,300.57,0.73,1006.14,295.07,1005.76,80.3,297.45,0.0,299.32,0.37,1007.12,292.59,1006.76,89.29,297.6,0.0,298.63,0.2,1007.38,292.07,1007.07,93.88,297.46,0.0,298.14,0.13,1007.65,293.27,1007.22,95.91,297.17,0.0,297.7,0.1,1007.8,293.1,1007.44,96.82
2247,2020071318,shgb,296.12,0.0,300.03,0.76,1006.94,294.99,1006.61,78.83,296.56,0.0,298.84,0.43,1006.6,293.07,1006.25,87.04,296.09,0.0,298.21,0.39,1007.41,293.42,1007.06,87.81,296.16,0.0,297.71,0.28,1007.42,292.06,1007.13,90.9,296.16,0.0,297.28,0.2,1007.41,294.43,1007.01,93.38,296.03,0.0,296.86,0.15,1007.38,294.62,1006.97,95.04
2248,2020071319,shgb,296.5,0.0,299.24,0.53,1007.41,293.79,1007.06,84.64,296.33,0.0,298.32,0.37,1007.14,292.98,1006.77,88.49,295.83,0.0,298.18,0.43,1007.55,294.19,1007.19,86.56,295.73,0.0,297.39,0.3,1007.38,293.42,1007.06,90.33,295.75,0.0,296.9,0.2,1007.27,295.14,1006.91,93.16,295.93,0.0,296.53,0.1,1006.99,295.37,1006.59,96.41
2249,2020071320,shgb,295.92,0.0,299.3,0.64,1007.71,286.65,1007.34,81.35,295.39,0.0,298.34,0.54,1007.59,285.76,1007.22,83.44,294.96,0.0,297.87,0.52,1007.47,287.63,1007.13,83.55,295.55,0.0,297.59,0.37,1006.37,291.44,1006.02,88.21,295.86,0.0,296.94,0.19,1006.14,293.08,1005.82,93.55,295.85,0.0,296.47,0.11,1006.34,291.17,1006.0,96.27
2250,2020071321,shgb,295.97,0.0,299.19,0.61,1007.9,287.71,1007.55,82.16,295.7,0.0,298.23,0.46,1006.94,288.36,1006.59,85.63,295.31,0.0,297.64,0.42,1007.15,289.4,1006.81,86.65,295.96,0.0,297.53,0.28,1006.1,291.6,1005.76,90.78,295.83,0.0,297.01,0.21,1006.17,292.56,1005.84,92.99,295.8,0.0,296.51,0.12,1006.27,290.87,1005.92,95.72
2251,2020071322,shgb,296.49,0.0,298.91,0.46,1008.22,289.09,1007.89,86.25,295.98,0.0,298.02,0.37,1006.33,290.57,1006.0,88.24,296.35,0.0,297.45,0.2,1006.68,291.61,1006.34,93.5,295.6,0.0,297.47,0.33,1005.79,293.48,1005.43,89.14,295.46,0.0,296.98,0.27,1006.03,293.79,1005.69,91.05,295.47,0.0,296.51,0.18,1006.3,291.42,1005.94,93.77
2252,2020071323,shgb,296.89,0.0,298.86,0.38,1008.28,289.45,1007.97,88.71,296.9,0.0,297.92,0.19,1005.63,292.06,1005.31,93.96,295.55,0.0,297.49,0.35,1006.15,292.63,1005.85,88.71,295.05,0.0,297.2,0.38,1005.49,293.78,1005.14,87.58,294.83,0.0,297.05,0.38,1005.8,292.9,1005.49,87.19,294.95,0.0,296.57,0.28,1005.96,289.29,1005.6,90.5
2253,2020071400,shgb,296.86,0.0,298.55,0.32,1007.98,291.08,1007.65,90.21,296.55,0.0,297.94,0.26,1005.41,292.12,1005.1,91.86,295.09,0.0,297.52,0.43,1006.31,292.18,1005.99,86.08,294.65,0.0,297.05,0.41,1005.55,293.43,1005.2,86.2,294.51,0.0,297.05,0.44,1006.18,292.75,1005.86,85.45,294.69,44.26,297.92,0.57,1006.29,290.28,1005.93,81.92
2254,2020071401,shgb,296.79,0.0,298.34,0.29,1007.56,292.12,1007.21,91.02,295.81,0.0,297.97,0.39,1005.18,292.16,1004.88,87.58,294.66,0.0,297.3,0.46,1006.33,291.3,1006.0,84.92,294.19,0.0,297.07,0.49,1005.62,291.56,1005.27,83.68,294.08,44.28,298.09,0.7,1006.43,291.66,1006.11,78.04,294.96,236.01,301.13,1.2,1006.62,291.16,1006.27,68.67
2255,2020071402,shgb,296.56,0.0,298.32,0.33,1006.84,291.15,1006.53,89.8,295.13,0.0,297.58,0.43,1005.22,288.42,1004.91,86.0,294.17,0.0,297.07,0.49,1006.49,286.94,1006.18,83.55,293.91,43.96,298.08,0.73,1006.25,286.48,1005.94,77.26,295.28,235.78,300.94,1.1,1006.71,288.65,1006.38,70.84,296.13,442.4,303.77,1.64,1006.58,290.17,1006.22,63.1
2256,2020071403,shgb,296.38,0.0,298.29,0.36,1006.9,289.5,1006.59,89.01,295.04,0.0,297.63,0.46,1005.95,287.23,1005.63,85.28,293.89,44.04,298.26,0.76,1006.61,286.11,1006.29,76.31,294.44,235.55,301.08,1.27,1006.22,288.01,1005.91,66.66,296.03,442.52,303.79,1.66,1006.59,290.73,1006.26,62.68,295.56,632.19,305.98,2.34,1006.58,291.97,1006.25,53.64
2257,2020071404,shgb,296.14,0.0,298.15,0.37,1006.97,287.44,1006.66,88.4,295.03,43.94,298.55,0.64,1006.61,285.96,1006.28,80.56,294.42,330.36,301.11,1.28,1006.71,286.98,1006.38,66.45,295.87,400.41,303.65,1.65,1006.21,289.34,1005.9,62.59,295.7,632.97,306.09,2.34,1006.31,292.85,1006.0,53.78,295.73,787.76,306.65,2.5,1006.32,294.43,1005.99,52.22
2258,2020071405,shgb,295.84,43.73,299.04,0.6,1007.3,285.23,1006.98,82.21,295.27,235.0,301.14,1.15,1006.93,286.13,1006.61,69.96,295.87,564.69,303.09,1.51,1006.73,287.0,1006.37,64.72,296.02,631.94,306.05,2.28,1006.13,290.86,1005.82,54.94,295.63,788.86,307.2,2.68,1006.09,295.1,1005.79,50.35,295.41,895.53,307.28,2.74,1006.3,295.38,1005.97,49.41
2259,2020071406,shgb,295.75,235.1,301.95,1.26,1007.18,287.0,1006.87,68.65,296.14,441.74,304.42,1.81,1006.78,289.09,1006.45,60.82,295.95,631.87,306.16,2.32,1006.32,291.93,1005.97,54.48,296.25,787.79,306.6,2.4,1005.48,294.65,1005.18,54.11,295.3,895.83,307.25,2.75,1005.43,296.11,1005.13,49.14,294.67,944.92,307.25,2.85,1005.88,295.76,1005.57,47.31
2260,2020071407,shgb,296.3,441.59,304.21,1.72,1007.11,287.6,1006.8,62.18,295.59,632.01,306.18,2.39,1006.69,290.14,1006.36,53.16,295.8,787.41,306.68,2.5,1005.96,292.8,1005.64,52.39,295.33,896.44,307.2,2.73,1005.15,295.28,1004.85,49.42,294.68,945.8,307.26,2.85,1005.1,295.5,1004.81,47.35,294.11,934.39,307.13,2.9,1005.32,294.6,1005.03,46.02
2261,2020071408,shgb,295.84,631.55,305.86,2.25,1007.14,288.81,1006.81,54.96,295.91,786.25,306.9,2.55,1006.49,290.73,1006.19,52.03,295.71,893.65,307.3,2.7,1005.74,293.08,1005.43,50.31,295.8,943.89,307.08,2.61,1004.71,295.02,1004.45,51.24,295.38,932.28,306.92,2.64,1004.67,295.21,1004.4,50.39,294.6,860.77,306.69,2.69,1004.65,293.56,1004.36,48.64
2262,2020071409,shgb,295.82,786.82,306.47,2.43,1006.92,290.93,1006.6,53.02,295.43,894.26,307.2,2.71,1005.64,292.3,1005.36,49.71,295.3,944.19,307.31,2.76,1005.13,294.01,1004.82,49.08,295.39,931.76,306.88,2.62,1004.33,295.13,1004.05,50.52,294.5,859.94,306.68,2.71,1004.14,294.54,1003.87,48.38,294.52,733.44,306.15,2.55,1004.29,292.67,1004.0,49.93
2263,2020071410,shgb,295.43,894.26,307.2,2.71,1005.64,292.3,1005.36,49.71,295.3,944.19,307.31,2.76,1005.13,294.01,1004.82,49.08,295.39,931.76,306.88,2.62,1004.33,295.13,1004.05,50.52,294.5,859.94,306.68,2.71,1004.14,294.54,1003.87,48.38,294.52,733.44,306.15,2.55,1004.29,292.67,1004.0,49.93,295.19,562.12,305.33,2.21,1004.36,289.85,1004.08,54.54
2264,2020071411,shgb,295.3,944.19,307.31,2.76,1005.13,294.01,1004.82,49.08,295.39,931.76,306.88,2.62,1004.33,295.13,1004.05,50.52,294.5,859.94,306.68,2.71,1004.14,294.54,1003.87,48.38,294.52,733.44,306.15,2.55,1004.29,292.67,1004.0,49.93,295.19,562.12,305.33,2.21,1004.36,289.85,1004.08,54.54,295.45,362.5,304.43,1.92,1004.67,287.26,1004.38,58.38
2265,2020071412,shgb,295.44,932.04,306.96,2.64,1006.34,292.73,1006.07,50.39,295.53,859.08,306.37,2.45,1003.59,292.0,1003.31,52.44,294.8,732.31,306.08,2.49,1004.03,292.63,1003.77,50.98,295.11,560.74,305.2,2.18,1003.61,290.08,1003.32,54.72,295.91,362.26,304.22,1.79,1003.77,289.78,1003.48,60.77,297.17,156.43,302.69,1.18,1004.64,286.49,1004.36,71.78
2266,2020071413,shgb,295.27,858.59,306.61,2.57,1006.04,292.31,1005.78,50.85,295.31,730.64,305.81,2.33,1003.5,289.5,1003.24,53.4,295.09,560.71,305.27,2.21,1003.81,290.29,1003.56,54.41,295.89,361.38,304.15,1.77,1003.71,287.98,1003.41,60.98,296.84,156.28,302.81,1.27,1004.29,287.01,1003.99,69.83,297.93,0.0,301.01,0.64,1005.17,284.24,1004.85,83.02
2267,2020071414,shgb,296.04,729.62,306.24,2.33,1005.62,287.06,1005.35,54.46,295.85,559.14,305.28,2.09,1003.16,286.78,1002.92,56.9,295.89,361.56,304.46,1.86,1003.31,288.16,1003.04,59.81,296.73,155.48,303.08,1.36,1003.44,284.18,1003.14,68.25,297.47,0.0,301.37,0.81,1004.54,283.45,1004.27,78.99,297.64,0.0,300.29,0.54,1005.21,282.4,1004.91,85.18
2268,2020071415,shgb,296.41,558.36,305.42,2.03,1005.45,285.37,1005.18,58.39,296.5,360.17,304.3,1.71,1003.75,283.88,1003.5,62.64,296.49,155.84,303.13,1.41,1004.18,285.29,1003.85,67.04,297.24,0.0,301.36,0.85,1004.6,282.24,1004.3,77.92,297.45,0.0,300.31,0.58,1005.64,279.01,1005.34,84.1,297.61,0.0,299.61,0.4,1006.41,280.72,1006.1,88.57
2269,2020071416,shgb,296.8,359.8,304.35,1.67,1005.28,283.22,1004.99,63.64,296.73,155.44,303.11,1.37,1004.28,281.39,1003.98,68.12,297.43,0.0,301.35,0.82,1005.19,281.66,1004.88,78.92,297.49,0.0,300.25,0.56,1005.49,279.04,1005.22,84.56,297.65,0.0,300.21,0.52,1006.45,272.27,1006.15,85.61,297.54,0.0,299.89,0.47,1006.52,274.81,1006.18,86.71
2270,2020071417,shgb,296.73,155.44,303.11,1.37,1004.28,281.39,1003.98,68.12,297.43,0.0,301.35,0.82,1005.19,281.66,1004.88,78.92,297.49,0.0,300.25,0.56,1005.49,279.04,1005.22,84.56,297.65,0.0,300.21,0.52,1006.45,272.27,1006.15,85.61,297.54,0.0,299.89,0.47,1006.52,274.81,1006.18,86.71,297.41,0.0,299.8,0.48,1006.19,273.65,1005.89,86.5
2271,2020071418,shgb,298.59,0.0,300.91,0.49,1006.11,278.92,1005.82,86.95,297.7,0.0,299.7,0.4,1005.94,275.79,1005.64,88.57,297.73,0.0,299.0,0.25,1006.06,277.83,1005.73,92.56,297.61,0.0,298.59,0.19,1006.0,276.66,1005.73,94.18,297.61,0.0,298.29,0.13,1006.49,275.68,1006.15,95.95,297.55,0.0,298.09,0.1,1005.8,278.05,1005.57,96.76
2272,2020071420,shgb,296.32,0.0,299.31,0.57,1006.76,276.14,1006.46,83.3,296.79,0.0,298.69,0.36,1007.15,272.08,1006.88,89.04,296.63,0.0,298.45,0.34,1007.39,271.86,1007.06,89.45,296.81,0.0,297.85,0.19,1006.54,265.11,1006.23,93.83,296.26,0.0,297.41,0.21,1005.36,259.99,1005.09,93.17,295.91,0.0,297.18,0.23,1004.91,268.69,1004.66,92.47
2273,2020071421,shgb,296.28,0.0,299.34,0.59,1007.16,274.82,1006.9,82.94,296.22,0.0,298.58,0.44,1006.56,273.11,1006.27,86.58,296.74,0.0,298.05,0.25,1006.86,271.67,1006.57,92.31,296.51,0.0,297.57,0.2,1005.82,263.96,1005.52,93.69,296.28,0.0,297.32,0.19,1004.96,265.71,1004.69,93.81,296.14,0.0,297.13,0.18,1005.25,262.39,1005.02,94.13
2274,2020071422,shgb,296.24,0.0,299.33,0.59,1007.55,273.18,1007.29,82.83,295.81,0.0,298.45,0.49,1005.79,273.57,1005.51,85.1,296.04,0.0,297.9,0.34,1005.71,260.0,1005.45,89.22,296.25,0.0,297.41,0.21,1005.25,258.86,1004.99,93.13,296.06,0.0,297.16,0.2,1005.12,267.38,1004.83,93.44,295.84,0.0,296.95,0.2,1005.4,269.05,1005.14,93.4
2275,2020071423,shgb,296.15,0.0,299.3,0.6,1007.94,271.58,1007.66,82.53,296.42,0.0,298.45,0.38,1005.28,273.39,1005.01,88.34,295.99,0.0,297.95,0.36,1004.96,255.92,1004.69,88.71,295.97,0.0,297.59,0.29,1004.6,251.2,1004.32,90.54,295.9,0.0,297.2,0.23,1005.63,254.07,1005.35,92.31,295.57,0.0,297.06,0.26,1005.92,272.64,1005.64,91.23
2276,2020071500,shgb,295.97,0.0,299.07,0.59,1007.34,274.06,1007.04,82.72,295.91,0.0,298.32,0.44,1005.09,275.04,1004.76,86.3,295.95,0.0,298.33,0.44,1005.36,254.53,1005.11,86.42,295.77,0.0,297.57,0.33,1005.31,235.16,1005.03,89.48,295.38,0.0,297.26,0.33,1005.57,270.51,1005.3,89.04,295.18,26.88,298.68,0.64,1005.6,275.78,1005.38,80.65
2277,2020071501,shgb,297.31,0.0,299.26,0.38,1006.99,275.71,1006.72,88.83,297.41,0.0,298.72,0.25,1003.97,271.11,1003.64,92.32,297.12,0.0,298.18,0.2,1005.52,245.84,1005.27,93.71,296.2,0.0,298.31,0.39,1005.33,254.51,1005.02,87.88,295.75,35.34,298.73,0.55,1005.59,231.38,1005.39,83.3,295.23,218.97,301.7,1.28,1005.69,263.74,1005.46,67.48
2278,2020071502,shgb,297.54,0.0,299.17,0.32,1006.14,281.03,1005.84,90.58,296.93,0.0,298.41,0.28,1004.48,267.18,1004.25,91.36,296.12,0.0,298.05,0.36,1005.81,237.15,1005.6,88.85,294.52,41.38,298.63,0.74,1005.29,273.86,1005.02,77.66,294.56,227.81,301.48,1.34,1006.11,275.45,1005.84,65.58,295.94,441.52,304.59,1.89,1005.69,278.56,1005.4,59.46
2279,2020071503,shgb,297.72,0.0,298.96,0.25,1006.21,279.54,1005.96,92.71,295.53,0.0,298.27,0.5,1004.24,279.42,1003.93,84.51,295.22,41.75,298.99,0.7,1005.58,279.94,1005.34,79.35,295.24,230.09,301.94,1.34,1004.93,280.02,1004.7,66.56,295.98,433.86,304.64,1.9,1005.9,281.83,1005.57,59.45,296.27,950.06,306.43,2.35,1005.81,281.29,1005.52,54.61
2280,2020071504,shgb,297.05,0.0,298.68,0.31,1006.09,278.6,1005.85,90.59,295.69,41.67,298.96,0.61,1004.3,279.67,1003.94,81.84,295.57,230.48,302.21,1.35,1005.05,281.61,1004.87,66.85,296.24,433.54,304.73,1.88,1005.29,281.44,1005.07,60.08,296.46,620.69,305.96,2.17,1005.96,282.99,1005.7,56.81,296.61,801.0,306.0,2.16,1005.71,279.08,1005.36,57.17
2281,2020071505,shgb,296.82,41.49,299.59,0.54,1005.86,277.6,1005.62,84.48,296.2,230.41,302.29,1.26,1004.72,282.95,1004.4,69.2,296.29,433.89,305.01,1.94,1004.58,282.68,1004.3,59.32,296.58,621.41,305.54,2.03,1005.02,283.43,1004.78,58.63,296.9,756.27,306.12,2.14,1005.86,283.92,1005.61,57.82,296.98,896.32,306.54,2.25,1006.22,268.69,1005.88,56.73
2282,2020071506,shgb,296.94,229.51,302.89,1.27,1005.81,278.5,1005.57,69.88,296.7,445.37,304.6,1.76,1004.28,284.25,1003.98,62.32,296.61,742.23,305.58,2.04,1005.05,280.33,1004.73,58.58,296.83,798.09,306.39,2.23,1004.5,283.8,1004.2,56.7,296.83,926.78,306.68,2.32,1004.83,282.96,1004.53,55.76,296.77,924.25,306.8,2.37,1005.11,192.31,1004.87,55.18
2283,2020071507,shgb,296.6,433.29,305.08,1.91,1005.66,280.29,1005.44,60.23,296.62,675.53,305.44,2.0,1004.5,285.16,1004.25,59.11,296.87,789.9,306.22,2.18,1005.09,283.74,1004.8,57.38,296.68,878.69,306.92,2.42,1004.48,282.88,1004.2,54.5,296.74,932.52,306.95,2.41,1004.83,282.45,1004.56,54.65,296.54,618.26,306.78,2.4,1004.69,274.27,1004.43,54.49
2284,2020071508,shgb,296.19,628.14,305.82,2.18,1006.21,278.95,1005.93,56.29,296.49,746.67,305.92,2.16,1005.11,283.03,1004.84,57.02,296.2,879.88,307.25,2.6,1005.11,285.02,1004.85,51.91,296.1,929.14,307.54,2.71,1004.61,283.79,1004.34,50.8,296.47,964.57,307.37,2.59,1005.11,280.71,1004.83,52.43,296.73,312.27,302.76,1.27,1005.11,275.565,1004.84,69.66
2285,2020071509,shgb,296.25,785.7,306.62,2.4,1005.77,278.98,1005.61,53.97,296.5,879.35,306.73,2.39,1005.32,283.81,1005.11,54.48,296.07,1000.01,307.91,2.83,1005.05,281.24,1004.77,49.61,296.91,549.64,306.42,2.23,1004.86,272.18,1004.63,56.79,294.8,846.4,307.34,2.86,1004.63,273.0,1004.41,47.33,296.1,862.17,307.15,2.59,1004.26,276.86,1003.96,51.89
2286,2020071510,shgb,297.02,681.995,306.43,2.21,1006.81,278.59,1006.62,57.17,297.09,128.38,301.76,0.97,1005.07,231.42,1004.81,75.47,297.14,570.005,306.16,2.11,1005.68,280.47,1005.31,58.51,296.75,641.17,306.1,2.17,1003.75,187.61,1003.56,57.3,296.76,720.02,306.87,2.39,1004.58,279.25,1004.31,54.91,296.78,627.96,306.33,2.23,1004.46,274.74,1004.17,56.61
2287,2020071511,shgb,296.97,578.29,304.66,1.7,1006.43,220.75,1006.02,63.58,298.05,94.09,301.89,0.82,1005.22,255.51999999999998,1004.87,79.39,296.38,140.0,301.08,0.95,1004.76,280.06,1004.62,75.18,295.91,427.31,303.8,1.69,1003.98,233.425,1003.71,62.16,295.62,586.33,305.33,2.14,1004.7,241.25,1004.48,55.88,295.25,358.1,305.44,2.24,1005.27,246.41,1005.03,54.23
2288,2020071512,shgb,295.96,916.21,307.31,2.66,1006.49,274.6,1006.32,50.92,295.72,890.66,307.82,2.86,1004.15,279.62,1003.91,48.77,296.17,717.23,307.45,2.67,1004.11,279.65,1003.79,51.16,295.93,554.18,307.29,2.66,1003.61,279.24,1003.38,50.89,295.39,397.08,305.61,2.26,1004.82,265.68,1004.6,54.16,295.55,38.18,302.84,1.5,1005.16,238.85,1004.88,64.32
2289,2020071513,shgb,295.49,846.1,306.64,2.55,1005.9,273.12,1005.66,51.35,295.52,726.89,306.56,2.51,1003.95,276.79,1003.79,51.77,295.57,554.64,306.63,2.53,1003.7,278.55,1003.38,51.68,296.15,358.39,305.7,2.16,1003.95,278.19,1003.71,56.57,295.14,154.83,304.43,1.98,1005.3,274.58,1005.07,57.13,295.57,0.0,302.14,1.33,1005.86,272.05,1005.61,67.16
2290,2020071514,shgb,295.57,720.7,307.16,2.68,1004.81,273.55,1004.51,50.17,296.65,551.7,306.13,2.19,1002.74,272.24,1002.51,56.88,297.01,203.81,304.16,1.59,1004.71,269.5,1004.45,65.13,297.49,148.1,303.56,1.34,1005.65,262.45,1005.39,69.5,297.08,0.0,301.93,1.01,1006.38,242.57,1006.09,74.64,297.21,0.0,301.05,0.79,1006.61,269.16,1006.28,79.28
2291,2020071515,shgb,295.97,599.53,306.3,2.36,1005.82,271.97,1005.57,53.99,296.77,526.21,305.4,1.96,1003.06,271.65,1002.85,59.73,296.38,152.9,304.11,1.68,1004.46,275.57,1004.29,62.85,297.76,0.0,301.99,0.9,1006.56,269.75,1006.33,77.49,297.42,0.0,301.42,0.83,1006.95,244.03,1006.75,78.54,297.08,0.0,300.83,0.76,1006.97,248.79,1006.66,79.67
2292,2020071516,shgb,296.56,355.41,304.98,1.89,1005.83,269.71,1005.55,60.4,296.6,152.04,304.05,1.63,1002.82,268.91,1002.55,63.9,297.36,0.0,302.09,1.0,1005.27,276.73,1005.13,75.17,297.33,0.0,301.49,0.87,1007.02,243.16,1006.84,77.79,296.82,0.0,301.04,0.86,1007.58,243.38,1007.34,77.42,296.27,0.0,300.31,0.79,1007.24,270.69,1006.98,78.18
2293,2020071517,shgb,297.02,42.56,302.02,1.05,1005.82,244.63,1005.49,73.95,296.88,0.0,300.58,0.74,1003.67,270.71,1003.44,79.88,297.16,0.0,299.41,0.44,1005.86,268.98,1005.67,87.22,297.1,0.0,299.23,0.41,1007.69,265.97,1007.54,87.9,296.7,0.0,299.7,0.59,1008.36,232.47,1008.12,83.3,296.87,0.0,299.09,0.43,1007.88,226.33,1007.61,87.32
2294,2020071518,shgb,296.32,0.0,300.05,0.73,1006.33,250.1,1006.07,79.7,296.22,0.0,299.42,0.61,1003.93,269.75,1003.66,82.25,296.98,0.0,298.5,0.29,1006.89,272.19,1006.63,91.16,297.07,0.0,298.22,0.22,1007.72,268.99,1007.42,93.23,297.22,0.0,298.85,0.32,1008.12,216.61,1007.86,90.55,297.07,0.0,299.07,0.39,1007.67,190.45,1007.41,88.49
2295,2020071519,shgb,296.13,0.0,299.77,0.7,1006.7,231.22,1006.48,80.09,296.1,0.0,299.4,0.63,1004.5,269.51,1004.28,81.72,296.93,0.0,298.36,0.27,1007.0,272.15,1006.81,91.6,297.28,0.0,298.05,0.15,1007.1,270.08,1006.83,95.41,297.18,0.0,297.71,0.1,1007.72,230.03,1007.45,96.85,296.68,0.0,298.59,0.36,1007.64,245.36,1007.37,88.97
2296,2020071520,shgb,294.98,0.0,299.65,0.87,1006.41,239.43,1006.22,75.11,295.85,0.0,299.79,0.75,1003.88,274.6,1003.62,78.65,296.33,0.0,298.74,0.46,1007.78,272.39,1007.51,86.29,296.19,0.0,298.43,0.42,1007.44,269.13,1007.18,87.18,296.04,0.0,298.01,0.36,1007.35,202.22,1007.05,88.61,295.77,0.0,298.34,0.47,1007.02,219.875,1006.75,85.42
2297,2020071521,shgb,295.18,0.0,299.54,0.82,1006.69,268.14,1006.49,76.52,296.5,0.0,299.7,0.62,1003.86,274.45,1003.63,82.29,296.41,0.0,298.65,0.42,1007.84,272.32,1007.57,87.21,296.17,0.0,299.29,0.6,1007.53,237.27,1007.29,82.64,295.89,0.0,298.44,0.47,1007.12,215.51,1006.87,85.56,295.5,0.0,298.41,0.53,1006.74,194.39,1006.5,83.63
