,Report_time,GHID,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh,dsf,swi,tsf,vpd,slp,lwo,psf,rh
1348,2020053108,shgb,294.55,650.49,305.12,2.26,1013.23,268.31,1013.07,52.91,294.55,650.49,305.12,2.26,1013.23,268.31,1013.07,52.91,294.55,650.49,305.12,2.26,1013.23,268.31,1013.07,52.91,294.55,650.49,305.12,2.26,1013.23,268.31,1013.07,52.91,294.55,650.49,305.12,2.26,1013.23,268.31,1013.07,52.91,294.55,650.49,305.12,2.26,1013.23,268.31,1013.07,52.91
1349,2020053109,shgb,294.55,797.39,305.94,2.49,1013.2,270.6,1013.03,50.48,294.55,797.39,305.94,2.49,1013.2,270.6,1013.03,50.48,294.55,797.39,305.94,2.49,1013.2,270.6,1013.03,50.48,294.55,797.39,305.94,2.49,1013.2,270.6,1013.03,50.48,294.55,797.39,305.94,2.49,1013.2,270.6,1013.03,50.48,294.55,797.39,305.94,2.49,1013.2,270.6,1013.03,50.48
1350,2020053110,shgb,294.31,895.86,306.1,2.57,1013.21,272.11,1013.06,49.3,294.31,895.86,306.1,2.57,1013.21,272.11,1013.06,49.3,294.31,895.86,306.1,2.57,1013.21,272.11,1013.06,49.3,294.31,895.86,306.1,2.57,1013.21,272.11,1013.06,49.3,294.31,895.86,306.1,2.57,1013.21,272.11,1013.06,49.3,294.31,895.86,306.1,2.57,1013.21,272.11,1013.06,49.3
1351,2020053111,shgb,294.42,936.35,306.0,2.53,1013.1,273.51,1012.93,49.94,294.42,936.35,306.0,2.53,1013.1,273.51,1012.93,49.94,294.42,936.35,306.0,2.53,1013.1,273.51,1012.93,49.94,294.42,936.35,306.0,2.53,1013.1,273.51,1012.93,49.94,294.42,936.35,306.0,2.53,1013.1,273.51,1012.93,49.94,294.42,936.35,306.0,2.53,1013.1,273.51,1012.93,49.94
1352,2020053112,shgb,294.58,917.09,306.0,2.5,1012.61,274.97,1012.47,50.46,294.58,917.09,306.0,2.5,1012.61,274.97,1012.47,50.46,294.58,917.09,306.0,2.5,1012.61,274.97,1012.47,50.46,294.58,917.09,306.0,2.5,1012.61,274.97,1012.47,50.46,294.58,917.09,306.0,2.5,1012.61,274.97,1012.47,50.46,294.58,917.09,306.0,2.5,1012.61,274.97,1012.47,50.46
1353,2020053113,shgb,294.73,839.23,305.74,2.4,1012.28,276.37,1012.16,51.68,294.73,839.23,305.74,2.4,1012.28,276.37,1012.16,51.68,294.73,839.23,305.74,2.4,1012.28,276.37,1012.16,51.68,294.73,839.23,305.74,2.4,1012.28,276.37,1012.16,51.68,294.73,839.23,305.74,2.4,1012.28,276.37,1012.16,51.68,294.73,839.23,305.74,2.4,1012.28,276.37,1012.16,51.68
1354,2020053114,shgb,294.52,708.98,305.69,2.42,1011.66,276.97,1011.53,51.14,294.52,708.98,305.69,2.42,1011.66,276.97,1011.53,51.14,294.52,708.98,305.69,2.42,1011.66,276.97,1011.53,51.14,294.52,708.98,305.69,2.42,1011.66,276.97,1011.53,51.14,294.52,708.98,305.69,2.42,1011.66,276.97,1011.53,51.14,294.52,708.98,305.69,2.42,1011.66,276.97,1011.53,51.14
1355,2020053115,shgb,294.61,535.79,304.84,2.17,1008.71,278.33,1008.55,54.04,294.61,535.79,304.84,2.17,1008.71,278.33,1008.55,54.04,294.61,535.79,304.84,2.17,1008.71,278.33,1008.55,54.04,294.61,535.79,304.84,2.17,1008.71,278.33,1008.55,54.04,294.61,535.79,304.84,2.17,1008.71,278.33,1008.55,54.04,294.61,535.79,304.84,2.17,1008.71,278.33,1008.55,54.04
1356,2020053116,shgb,295.1,336.27,303.49,1.74,1010.73,277.14,1010.53,60.22,295.1,336.27,303.49,1.74,1010.73,277.14,1010.53,60.22,295.1,336.27,303.49,1.74,1010.73,277.14,1010.53,60.22,295.1,336.27,303.49,1.74,1010.73,277.14,1010.53,60.22,295.1,336.27,303.49,1.74,1010.73,277.14,1010.53,60.22,295.1,336.27,303.49,1.74,1010.73,277.14,1010.53,60.22
1357,2020053117,shgb,295.66,133.14,301.66,1.2,1010.36,276.9,1010.22,69.49,295.66,133.14,301.66,1.2,1010.36,276.9,1010.22,69.49,295.66,133.14,301.66,1.2,1010.36,276.9,1010.22,69.49,295.66,133.14,301.66,1.2,1010.36,276.9,1010.22,69.49,295.66,133.14,301.66,1.2,1010.36,276.9,1010.22,69.49,295.66,133.14,301.66,1.2,1010.36,276.9,1010.22,69.49
1358,2020053118,shgb,296.21,0.0,299.17,0.56,1010.68,275.28,1010.47,83.44,296.21,0.0,299.17,0.56,1010.68,275.28,1010.47,83.44,296.21,0.0,299.17,0.56,1010.68,275.28,1010.47,83.44,296.21,0.0,299.17,0.56,1010.68,275.28,1010.47,83.44,296.21,0.0,299.17,0.56,1010.68,275.28,1010.47,83.44,296.21,0.0,299.17,0.56,1010.68,275.28,1010.47,83.44
1359,2020053119,shgb,296.42,0.0,298.46,0.38,1011.2,274.87,1010.99,88.23,296.42,0.0,298.46,0.38,1011.2,274.87,1010.99,88.23,296.42,0.0,298.46,0.38,1011.2,274.87,1010.99,88.23,296.42,0.0,298.46,0.38,1011.2,274.87,1010.99,88.23,296.42,0.0,298.46,0.38,1011.2,274.87,1010.99,88.23,296.42,0.0,298.46,0.38,1011.2,274.87,1010.99,88.23
1360,2020053120,shgb,296.28,0.0,298.38,0.39,1011.41,273.92,1011.19,87.93,296.28,0.0,298.38,0.39,1011.41,273.92,1011.19,87.93,296.28,0.0,298.38,0.39,1011.41,273.92,1011.19,87.93,296.28,0.0,298.38,0.39,1011.41,273.92,1011.19,87.93,296.28,0.0,298.38,0.39,1011.41,273.92,1011.19,87.93,296.28,0.0,298.38,0.39,1011.41,273.92,1011.19,87.93
1361,2020053121,shgb,295.94,0.0,297.7,0.32,1011.7,242.69,1011.42,89.74,295.94,0.0,297.7,0.32,1011.7,242.69,1011.42,89.74,295.94,0.0,297.7,0.32,1011.7,242.69,1011.42,89.74,295.94,0.0,297.7,0.32,1011.7,242.69,1011.42,89.74,295.94,0.0,297.7,0.32,1011.7,242.69,1011.42,89.74,295.94,0.0,297.7,0.32,1011.7,242.69,1011.42,89.74
1362,2020053122,shgb,296.64,0.0,298.1,0.27,1012.54,274.7,1012.38,91.44,296.64,0.0,298.1,0.27,1012.54,274.7,1012.38,91.44,296.64,0.0,298.1,0.27,1012.54,274.7,1012.38,91.44,296.64,0.0,298.1,0.27,1012.54,274.7,1012.38,91.44,296.64,0.0,298.1,0.27,1012.54,274.7,1012.38,91.44,296.64,0.0,298.1,0.27,1012.54,274.7,1012.38,91.44
1363,2020053123,shgb,296.62,0.0,297.98,0.25,1012.95,274.94,1012.8,92.02,296.62,0.0,297.98,0.25,1012.95,274.94,1012.8,92.02,296.62,0.0,297.98,0.25,1012.95,274.94,1012.8,92.02,296.62,0.0,297.98,0.25,1012.95,274.94,1012.8,92.02,296.62,0.0,297.98,0.25,1012.95,274.94,1012.8,92.02,296.62,0.0,297.98,0.25,1012.95,274.94,1012.8,92.02
1364,2020060100,shgb,296.51,0.0,297.79,0.24,1012.85,275.18,1012.7,92.45,296.51,0.0,297.79,0.24,1012.85,275.18,1012.7,92.45,296.51,0.0,297.79,0.24,1012.85,275.18,1012.7,92.45,296.51,0.0,297.79,0.24,1012.85,275.18,1012.7,92.45,296.51,0.0,297.79,0.24,1012.85,275.18,1012.7,92.45,296.51,0.0,297.79,0.24,1012.85,275.18,1012.7,92.45
1365,2020060101,shgb,296.53,0.0,297.1,0.1,1011.12,274.39,1010.92,96.59,296.53,0.0,297.1,0.1,1011.12,274.39,1010.92,96.59,296.53,0.0,297.1,0.1,1011.12,274.39,1010.92,96.59,296.53,0.0,297.1,0.1,1011.12,274.39,1010.92,96.59,296.53,0.0,297.1,0.1,1011.12,274.39,1010.92,96.59,296.53,0.0,297.1,0.1,1011.12,274.39,1010.92,96.59
1366,2020060102,shgb,296.07,0.0,297.55,0.27,1012.76,274.91,1012.58,91.3,296.07,0.0,297.55,0.27,1012.76,274.91,1012.58,91.3,296.07,0.0,297.55,0.27,1012.76,274.91,1012.58,91.3,296.07,0.0,297.55,0.27,1012.76,274.91,1012.58,91.3,296.07,0.0,297.55,0.27,1012.76,274.91,1012.58,91.3,296.07,0.0,297.55,0.27,1012.76,274.91,1012.58,91.3
1367,2020060103,shgb,295.94,0.0,297.61,0.3,1012.67,275.27,1012.47,90.26,295.94,0.0,297.61,0.3,1012.67,275.27,1012.47,90.26,295.94,0.0,297.61,0.3,1012.67,275.27,1012.47,90.26,295.94,0.0,297.61,0.3,1012.67,275.27,1012.47,90.26,295.94,0.0,297.61,0.3,1012.67,275.27,1012.47,90.26,295.94,0.0,297.61,0.3,1012.67,275.27,1012.47,90.26
1368,2020060104,shgb,295.71,0.0,297.69,0.36,1012.6,275.74,1012.4,88.53,295.71,0.0,297.69,0.36,1012.6,275.74,1012.4,88.53,295.71,0.0,297.69,0.36,1012.6,275.74,1012.4,88.53,295.71,0.0,297.69,0.36,1012.6,275.74,1012.4,88.53,295.71,0.0,297.69,0.36,1012.6,275.74,1012.4,88.53,295.71,0.0,297.69,0.36,1012.6,275.74,1012.4,88.53
1369,2020060105,shgb,295.49,69.82,298.63,0.58,1012.25,276.17,1012.06,82.51,295.49,69.82,298.63,0.58,1012.25,276.17,1012.06,82.51,295.49,69.82,298.63,0.58,1012.25,276.17,1012.06,82.51,295.49,69.82,298.63,0.58,1012.25,276.17,1012.06,82.51,295.49,69.82,298.63,0.58,1012.25,276.17,1012.06,82.51,295.49,69.82,298.63,0.58,1012.25,276.17,1012.06,82.51
1370,2020060106,shgb,295.54,265.88,301.67,1.23,1012.29,277.44,1012.11,68.9,295.54,265.88,301.67,1.23,1012.29,277.44,1012.11,68.9,295.54,265.88,301.67,1.23,1012.29,277.44,1012.11,68.9,295.54,265.88,301.67,1.23,1012.29,277.44,1012.11,68.9,295.54,265.88,301.67,1.23,1012.29,277.44,1012.11,68.9,295.54,265.88,301.67,1.23,1012.29,277.44,1012.11,68.9
1371,2020060107,shgb,294.92,470.0,303.99,1.9,1012.37,279.62,1012.22,57.81,294.92,470.0,303.99,1.9,1012.37,279.62,1012.22,57.81,294.92,470.0,303.99,1.9,1012.37,279.62,1012.22,57.81,294.92,470.0,303.99,1.9,1012.37,279.62,1012.22,57.81,294.92,470.0,303.99,1.9,1012.37,279.62,1012.22,57.81,294.92,470.0,303.99,1.9,1012.37,279.62,1012.22,57.81
1372,2020060108,shgb,295.29,655.11,305.34,2.2,1012.69,278.69,1012.54,54.73,295.29,655.11,305.34,2.2,1012.69,278.69,1012.54,54.73,295.29,655.11,305.34,2.2,1012.69,278.69,1012.54,54.73,295.29,655.11,305.34,2.2,1012.69,278.69,1012.54,54.73,295.29,655.11,305.34,2.2,1012.69,278.69,1012.54,54.73,295.29,655.11,305.34,2.2,1012.69,278.69,1012.54,54.73
1373,2020060109,shgb,295.22,802.7,306.09,2.42,1012.72,279.89,1012.59,52.2,295.22,802.7,306.09,2.42,1012.72,279.89,1012.59,52.2,295.22,802.7,306.09,2.42,1012.72,279.89,1012.59,52.2,295.22,802.7,306.09,2.42,1012.72,279.89,1012.59,52.2,295.22,802.7,306.09,2.42,1012.72,279.89,1012.59,52.2,295.22,802.7,306.09,2.42,1012.72,279.89,1012.59,52.2
1374,2020060110,shgb,295.0,901.05,306.42,2.56,1012.63,280.68,1012.46,50.52,295.0,901.05,306.42,2.56,1012.63,280.68,1012.46,50.52,295.0,901.05,306.42,2.56,1012.63,280.68,1012.46,50.52,295.0,901.05,306.42,2.56,1012.63,280.68,1012.46,50.52,295.0,901.05,306.42,2.56,1012.63,280.68,1012.46,50.52,295.0,901.05,306.42,2.56,1012.63,280.68,1012.46,50.52
1375,2020060111,shgb,294.73,941.89,306.42,2.6,1012.78,280.89,1012.64,49.66,294.73,941.89,306.42,2.6,1012.78,280.89,1012.64,49.66,294.73,941.89,306.42,2.6,1012.78,280.89,1012.64,49.66,294.73,941.89,306.42,2.6,1012.78,280.89,1012.64,49.66,294.73,941.89,306.42,2.6,1012.78,280.89,1012.64,49.66,294.73,941.89,306.42,2.6,1012.78,280.89,1012.64,49.66
1376,2020060112,shgb,294.89,921.78,306.33,2.54,1012.59,280.37,1012.43,50.49,294.89,921.78,306.33,2.54,1012.59,280.37,1012.43,50.49,294.89,921.78,306.33,2.54,1012.59,280.37,1012.43,50.49,294.89,921.78,306.33,2.54,1012.59,280.37,1012.43,50.49,294.89,921.78,306.33,2.54,1012.59,280.37,1012.43,50.49,294.89,921.78,306.33,2.54,1012.59,280.37,1012.43,50.49
1377,2020060113,shgb,295.08,842.55,306.04,2.43,1012.13,279.79,1011.97,51.98,295.08,842.55,306.04,2.43,1012.13,279.79,1011.97,51.98,295.08,842.55,306.04,2.43,1012.13,279.79,1011.97,51.98,295.08,842.55,306.04,2.43,1012.13,279.79,1011.97,51.98,295.08,842.55,306.04,2.43,1012.13,279.79,1011.97,51.98,295.08,842.55,306.04,2.43,1012.13,279.79,1011.97,51.98
1378,2020060114,shgb,295.44,712.24,305.58,2.24,1011.32,281.66,1011.22,54.6,295.44,712.24,305.58,2.24,1011.32,281.66,1011.22,54.6,295.44,712.24,305.58,2.24,1011.32,281.66,1011.22,54.6,295.44,712.24,305.58,2.24,1011.32,281.66,1011.22,54.6,295.44,712.24,305.58,2.24,1011.32,281.66,1011.22,54.6,295.44,712.24,305.58,2.24,1011.32,281.66,1011.22,54.6
1379,2020060115,shgb,295.45,538.29,304.7,1.99,1011.43,280.61,1011.24,57.47,295.45,538.29,304.7,1.99,1011.43,280.61,1011.24,57.47,295.45,538.29,304.7,1.99,1011.43,280.61,1011.24,57.47,295.45,538.29,304.7,1.99,1011.43,280.61,1011.24,57.47,295.45,538.29,304.7,1.99,1011.43,280.61,1011.24,57.47,295.45,538.29,304.7,1.99,1011.43,280.61,1011.24,57.47
1380,2020060116,shgb,296.34,505.28,302.87,1.37,1011.63,278.47,1011.44,67.52,296.34,505.28,302.87,1.37,1011.63,278.47,1011.44,67.52,296.34,505.28,302.87,1.37,1011.63,278.47,1011.44,67.52,296.34,505.28,302.87,1.37,1011.63,278.47,1011.44,67.52,296.34,505.28,302.87,1.37,1011.63,278.47,1011.44,67.52,296.34,505.28,302.87,1.37,1011.63,278.47,1011.44,67.52
1381,2020060117,shgb,297.26,76.93,300.57,0.67,1011.82,247.37,1011.61,81.86,297.26,76.93,300.57,0.67,1011.82,247.37,1011.61,81.86,297.26,76.93,300.57,0.67,1011.82,247.37,1011.61,81.86,297.26,76.93,300.57,0.67,1011.82,247.37,1011.61,81.86,297.26,76.93,300.57,0.67,1011.82,247.37,1011.61,81.86,297.26,76.93,300.57,0.67,1011.82,247.37,1011.61,81.86
1382,2020060118,shgb,297.45,0.0,299.39,0.38,1012.66,275.56,1012.47,88.86,297.45,0.0,299.39,0.38,1012.66,275.56,1012.47,88.86,297.45,0.0,299.39,0.38,1012.66,275.56,1012.47,88.86,297.45,0.0,299.39,0.38,1012.66,275.56,1012.47,88.86,297.45,0.0,299.39,0.38,1012.66,275.56,1012.47,88.86,297.45,0.0,299.39,0.38,1012.66,275.56,1012.47,88.86
1383,2020060119,shgb,297.42,0.0,298.65,0.24,1013.01,274.38,1012.84,92.76,297.42,0.0,298.65,0.24,1013.01,274.38,1012.84,92.76,297.42,0.0,298.65,0.24,1013.01,274.38,1012.84,92.76,297.42,0.0,298.65,0.24,1013.01,274.38,1012.84,92.76,297.42,0.0,298.65,0.24,1013.01,274.38,1012.84,92.76,297.42,0.0,298.65,0.24,1013.01,274.38,1012.84,92.76
1384,2020060120,shgb,296.6,0.0,298.5,0.36,1013.43,274.32,1013.3,89.02,296.6,0.0,298.5,0.36,1013.43,274.32,1013.3,89.02,296.6,0.0,298.5,0.36,1013.43,274.32,1013.3,89.02,296.6,0.0,298.5,0.36,1013.43,274.32,1013.3,89.02,296.6,0.0,298.5,0.36,1013.43,274.32,1013.3,89.02,296.6,0.0,298.5,0.36,1013.43,274.32,1013.3,89.02
1385,2020060121,shgb,296.73,0.0,298.34,0.3,1013.62,274.68,1013.46,90.64,296.73,0.0,298.34,0.3,1013.62,274.68,1013.46,90.64,296.73,0.0,298.34,0.3,1013.62,274.68,1013.46,90.64,296.73,0.0,298.34,0.3,1013.62,274.68,1013.46,90.64,296.73,0.0,298.34,0.3,1013.62,274.68,1013.46,90.64,296.73,0.0,298.34,0.3,1013.62,274.68,1013.46,90.64
1386,2020060122,shgb,296.72,0.0,298.18,0.27,1013.38,275.0,1013.21,91.48,296.72,0.0,298.18,0.27,1013.38,275.0,1013.21,91.48,296.72,0.0,298.18,0.27,1013.38,275.0,1013.21,91.48,296.72,0.0,298.18,0.27,1013.38,275.0,1013.21,91.48,296.72,0.0,298.18,0.27,1013.38,275.0,1013.21,91.48,296.72,0.0,298.18,0.27,1013.38,275.0,1013.21,91.48
1387,2020060123,shgb,296.83,0.0,297.99,0.22,1012.89,274.96,1012.73,93.17,296.83,0.0,297.99,0.22,1012.89,274.96,1012.73,93.17,296.83,0.0,297.99,0.22,1012.89,274.96,1012.73,93.17,296.83,0.0,297.99,0.22,1012.89,274.96,1012.73,93.17,296.83,0.0,297.99,0.22,1012.89,274.96,1012.73,93.17,296.83,0.0,297.99,0.22,1012.89,274.96,1012.73,93.17
1388,2020060200,shgb,296.74,0.0,297.9,0.22,1012.24,275.1,1011.98,93.11,296.74,0.0,297.9,0.22,1012.24,275.1,1011.98,93.11,296.74,0.0,297.9,0.22,1012.24,275.1,1011.98,93.11,296.74,0.0,297.9,0.22,1012.24,275.1,1011.98,93.11,296.74,0.0,297.9,0.22,1012.24,275.1,1011.98,93.11,296.74,0.0,297.9,0.22,1012.24,275.1,1011.98,93.11
1389,2020060201,shgb,296.52,0.0,297.62,0.2,1012.09,274.64,1011.89,93.5,296.52,0.0,297.62,0.2,1012.09,274.64,1011.89,93.5,296.52,0.0,297.62,0.2,1012.09,274.64,1011.89,93.5,296.52,0.0,297.62,0.2,1012.09,274.64,1011.89,93.5,296.52,0.0,297.62,0.2,1012.09,274.64,1011.89,93.5,296.52,0.0,297.62,0.2,1012.09,274.64,1011.89,93.5
1390,2020060202,shgb,296.22,0.0,297.6,0.25,1011.62,275.43,1011.44,91.9,296.22,0.0,297.6,0.25,1011.62,275.43,1011.44,91.9,296.22,0.0,297.6,0.25,1011.62,275.43,1011.44,91.9,296.22,0.0,297.6,0.25,1011.62,275.43,1011.44,91.9,296.22,0.0,297.6,0.25,1011.62,275.43,1011.44,91.9,296.22,0.0,297.6,0.25,1011.62,275.43,1011.44,91.9
1391,2020060203,shgb,295.98,0.0,297.39,0.25,1011.41,276.37,1011.22,91.72,295.98,0.0,297.39,0.25,1011.41,276.37,1011.22,91.72,295.98,0.0,297.39,0.25,1011.41,276.37,1011.22,91.72,295.98,0.0,297.39,0.25,1011.41,276.37,1011.22,91.72,295.98,0.0,297.39,0.25,1011.41,276.37,1011.22,91.72,295.98,0.0,297.39,0.25,1011.41,276.37,1011.22,91.72
1392,2020060204,shgb,295.54,0.0,297.19,0.29,1011.03,277.07,1010.8,90.33,295.54,0.0,297.19,0.29,1011.03,277.07,1010.8,90.33,295.54,0.0,297.19,0.29,1011.03,277.07,1010.8,90.33,295.54,0.0,297.19,0.29,1011.03,277.07,1010.8,90.33,295.54,0.0,297.19,0.29,1011.03,277.07,1010.8,90.33,295.54,0.0,297.19,0.29,1011.03,277.07,1010.8,90.33
1393,2020060205,shgb,295.22,70.46,298.51,0.6,1010.69,278.17,1010.47,81.73,295.22,70.46,298.51,0.6,1010.69,278.17,1010.47,81.73,295.22,70.46,298.51,0.6,1010.69,278.17,1010.47,81.73,295.22,70.46,298.51,0.6,1010.69,278.17,1010.47,81.73,295.22,70.46,298.51,0.6,1010.69,278.17,1010.47,81.73,295.22,70.46,298.51,0.6,1010.69,278.17,1010.47,81.73
1394,2020060206,shgb,295.64,266.76,301.58,1.19,1010.67,280.21,1010.45,69.69,295.64,266.76,301.58,1.19,1010.67,280.21,1010.45,69.69,295.64,266.76,301.58,1.19,1010.67,280.21,1010.45,69.69,295.64,266.76,301.58,1.19,1010.67,280.21,1010.45,69.69,295.64,266.76,301.58,1.19,1010.67,280.21,1010.45,69.69,295.64,266.76,301.58,1.19,1010.67,280.21,1010.45,69.69
1395,2020060207,shgb,295.58,470.74,303.46,1.65,1010.47,281.64,1010.25,62.19,295.58,470.74,303.46,1.65,1010.47,281.64,1010.25,62.19,295.58,470.74,303.46,1.65,1010.47,281.64,1010.25,62.19,295.58,470.74,303.46,1.65,1010.47,281.64,1010.25,62.19,295.58,470.74,303.46,1.65,1010.47,281.64,1010.25,62.19,295.58,470.74,303.46,1.65,1010.47,281.64,1010.25,62.19
1396,2020060208,shgb,295.05,655.26,304.65,2.05,1011.1,280.74,1010.93,56.14,295.05,655.26,304.65,2.05,1011.1,280.74,1010.93,56.14,295.05,655.26,304.65,2.05,1011.1,280.74,1010.93,56.14,295.05,655.26,304.65,2.05,1011.1,280.74,1010.93,56.14,295.05,655.26,304.65,2.05,1011.1,280.74,1010.93,56.14,295.05,655.26,304.65,2.05,1011.1,280.74,1010.93,56.14
1397,2020060209,shgb,295.15,802.99,305.17,2.18,1011.2,281.62,1011.01,54.83,295.15,802.99,305.17,2.18,1011.2,281.62,1011.01,54.83,295.15,802.99,305.17,2.18,1011.2,281.62,1011.01,54.83,295.15,802.99,305.17,2.18,1011.2,281.62,1011.01,54.83,295.15,802.99,305.17,2.18,1011.2,281.62,1011.01,54.83,295.15,802.99,305.17,2.18,1011.2,281.62,1011.01,54.83
1398,2020060210,shgb,295.28,901.25,305.3,2.19,1011.38,282.01,1011.2,54.87,295.28,901.25,305.3,2.19,1011.38,282.01,1011.2,54.87,295.28,901.25,305.3,2.19,1011.38,282.01,1011.2,54.87,295.28,901.25,305.3,2.19,1011.38,282.01,1011.2,54.87,295.28,901.25,305.3,2.19,1011.38,282.01,1011.2,54.87,295.28,901.25,305.3,2.19,1011.38,282.01,1011.2,54.87
1399,2020060211,shgb,295.6,942.11,305.3,2.13,1011.82,283.81,1011.65,56.0,295.6,942.11,305.3,2.13,1011.82,283.81,1011.65,56.0,295.6,942.11,305.3,2.13,1011.82,283.81,1011.65,56.0,295.6,942.11,305.3,2.13,1011.82,283.81,1011.65,56.0,295.6,942.11,305.3,2.13,1011.82,283.81,1011.65,56.0,295.6,942.11,305.3,2.13,1011.82,283.81,1011.65,56.0
1400,2020060212,shgb,295.74,923.09,305.11,2.06,1011.44,284.3,1011.26,57.15,295.74,923.09,305.11,2.06,1011.44,284.3,1011.26,57.15,295.74,923.09,305.11,2.06,1011.44,284.3,1011.26,57.15,295.74,923.09,305.11,2.06,1011.44,284.3,1011.26,57.15,295.74,923.09,305.11,2.06,1011.44,284.3,1011.26,57.15,295.74,923.09,305.11,2.06,1011.44,284.3,1011.26,57.15
1401,2020060213,shgb,295.27,845.33,305.36,2.21,1010.93,285.19,1010.76,54.69,295.27,845.33,305.36,2.21,1010.93,285.19,1010.76,54.69,295.27,845.33,305.36,2.21,1010.93,285.19,1010.76,54.69,295.27,845.33,305.36,2.21,1010.93,285.19,1010.76,54.69,295.27,845.33,305.36,2.21,1010.93,285.19,1010.76,54.69,295.27,845.33,305.36,2.21,1010.93,285.19,1010.76,54.69
1402,2020060214,shgb,295.55,713.34,304.73,1.99,1008.8,285.5,1008.6,57.71,295.55,713.34,304.73,1.99,1008.8,285.5,1008.6,57.71,295.55,713.34,304.73,1.99,1008.8,285.5,1008.6,57.71,295.55,713.34,304.73,1.99,1008.8,285.5,1008.6,57.71,295.55,713.34,304.73,1.99,1008.8,285.5,1008.6,57.71,295.55,713.34,304.73,1.99,1008.8,285.5,1008.6,57.71
1403,2020060215,shgb,295.46,539.53,304.3,1.89,1009.91,281.56,1009.75,58.79,295.46,539.53,304.3,1.89,1009.91,281.56,1009.75,58.79,295.46,539.53,304.3,1.89,1009.91,281.56,1009.75,58.79,295.46,539.53,304.3,1.89,1009.91,281.56,1009.75,58.79,295.46,539.53,304.3,1.89,1009.91,281.56,1009.75,58.79,295.46,539.53,304.3,1.89,1009.91,281.56,1009.75,58.79
1404,2020060216,shgb,295.87,339.9,303.04,1.5,1009.5,281.52,1009.27,64.89,295.87,339.9,303.04,1.5,1009.5,281.52,1009.27,64.89,295.87,339.9,303.04,1.5,1009.5,281.52,1009.27,64.89,295.87,339.9,303.04,1.5,1009.5,281.52,1009.27,64.89,295.87,339.9,303.04,1.5,1009.5,281.52,1009.27,64.89,295.87,339.9,303.04,1.5,1009.5,281.52,1009.27,64.89
1405,2020060217,shgb,295.84,136.3,301.9,1.23,1008.4,281.31,1008.16,69.28,295.84,136.3,301.9,1.23,1008.4,281.31,1008.16,69.28,295.84,136.3,301.9,1.23,1008.4,281.31,1008.16,69.28,295.84,136.3,301.9,1.23,1008.4,281.31,1008.16,69.28,295.84,136.3,301.9,1.23,1008.4,281.31,1008.16,69.28,295.84,136.3,301.9,1.23,1008.4,281.31,1008.16,69.28
1406,2020060218,shgb,296.47,0.0,299.23,0.53,1009.69,279.79,1009.45,84.53,296.47,0.0,299.23,0.53,1009.69,279.79,1009.45,84.53,296.47,0.0,299.23,0.53,1009.69,279.79,1009.45,84.53,296.47,0.0,299.23,0.53,1009.69,279.79,1009.45,84.53,296.47,0.0,299.23,0.53,1009.69,279.79,1009.45,84.53,296.47,0.0,299.23,0.53,1009.69,279.79,1009.45,84.53
1407,2020060219,shgb,296.25,0.0,298.59,0.44,1009.98,278.62,1009.72,86.65,296.25,0.0,298.59,0.44,1009.98,278.62,1009.72,86.65,296.25,0.0,298.59,0.44,1009.98,278.62,1009.72,86.65,296.25,0.0,298.59,0.44,1009.98,278.62,1009.72,86.65,296.25,0.0,298.59,0.44,1009.98,278.62,1009.72,86.65,296.25,0.0,298.59,0.44,1009.98,278.62,1009.72,86.65
1408,2020060220,shgb,295.96,0.0,298.61,0.49,1010.49,276.31,1010.26,84.99,295.96,0.0,298.61,0.49,1010.49,276.31,1010.26,84.99,295.96,0.0,298.61,0.49,1010.49,276.31,1010.26,84.99,295.96,0.0,298.61,0.49,1010.49,276.31,1010.26,84.99,295.96,0.0,298.61,0.49,1010.49,276.31,1010.26,84.99,295.96,0.0,298.61,0.49,1010.49,276.31,1010.26,84.99
1409,2020060221,shgb,296.16,0.0,298.45,0.43,1010.55,277.07,1010.33,86.9,296.16,0.0,298.45,0.43,1010.55,277.07,1010.33,86.9,296.16,0.0,298.45,0.43,1010.55,277.07,1010.33,86.9,296.16,0.0,298.45,0.43,1010.55,277.07,1010.33,86.9,296.16,0.0,298.45,0.43,1010.55,277.07,1010.33,86.9,296.16,0.0,298.45,0.43,1010.55,277.07,1010.33,86.9
1410,2020060222,shgb,296.26,0.0,298.38,0.4,1010.56,277.85,1010.41,87.83,296.26,0.0,298.38,0.4,1010.56,277.85,1010.41,87.83,296.26,0.0,298.38,0.4,1010.56,277.85,1010.41,87.83,296.26,0.0,298.38,0.4,1010.56,277.85,1010.41,87.83,296.26,0.0,298.38,0.4,1010.56,277.85,1010.41,87.83,296.26,0.0,298.38,0.4,1010.56,277.85,1010.41,87.83
